gene_name	sup_latent	pel_latent	pvalue
9098	4.64335799055212	3.2830986527374266	0.0865
9099	6.434715272066239	4.676049596090422	0.015
9100	7.838621935813412	3.9824127370636764	5e-4
9101	4.953801887688398	1.7624311803474169	5e-4
9102	5.983774398995826	4.246598292606853	0.024
9103	6.115248861288434	4.099643081529167	0.0115
9104	3.9627812067834496	3.3624608893511656	0.4085
9105	5.710486311383437	2.972214813028752	0.0025
9106	4.434488114698727	1.52035026437872	0.0165
9107	2.879916973648075	1.6980527924203308	0.1785
9108	3.1637237147400317	0.8844955472470646	0.077
9109	6.92287354292477	2.414369370092216	0
9110	2.2003219007472046	0.374980429461816	0.0565
9111	4.906598200662135	2.4408227502000317	0.036
9112	5.89519771569615	2.600108891772777	0.012
9113	3.086563443567412	0.8753719786046084	0.021
9114	7.7423937432765655	4.189449017064865	5e-4
9115	4.286247264722078	1.3536761239170163	0.006
9116	5.045808737382375	2.590441020543813	0.0285
9117	6.872450681362647	4.192410503057898	0.004
9118	3.6088686749365912	0.6482730510852368	0.021
9119	5.950413864142451	3.390051661207756	0.0075
9120	2.7921838737929123	1.2321998999285222	0.092
9121	4.228296702002776	1.3122208870980692	0.0125
9122	5.703982511999649	1.6276374493490784	0
9123	4.678515130320693	2.9798230740708784	0.0445
9124	3.677306166810347	1.003405815159042	0.032
9125	5.737524969369211	2.217664886705883	0.0025
9126	4.964869078346359	2.834276561417715	0.0555
9127	0.2654364998111528	-0.25229441110492284	0.6195
9128	6.136951579091213	3.883111067270316	0.0095
9129	4.525444626264063	2.3876606284849062	0.0175
9130	6.8115586197305404	3.4923835915292525	0
9131	4.216586440118277	1.379673647395959	0.0065
9132	4.321798508436139	1.3967731193418678	0.004
9133	5.319084782898136	3.077293355142539	0.0105
9134	4.7024560664072705	2.694121557419425	0.0275
9135	5.801516400398979	3.222393138717907	0.019
9136	3.8612614366878812	1.8677976718647828	0.0215
9137	6.843981282441582	3.179348436789663	0
9138	4.227008255657768	1.6082513062636892	0.0285
9139	4.877494022866706	1.9350790442294261	0.0035
9140	1.2991509952966709	1.181011128556168	0.8855
9141	1.4486289550410132	0.7310955055053678	0.411
9142	6.86912211950351	4.679069498559549	0.0035
9143	5.258647039619179	2.0075233794498186	0.005
9144	6.378198758555307	3.6336600972047157	0.015
9145	6.7655764889020915	3.106855595772095	5e-4
9146	5.253071424349335	2.2222358411893346	0.007
9147	6.007734392080622	3.7804763288832426	0.0115
9148	6.552401121472726	2.5856709093331007	0
9149	2.1337768384172975	1.9899139761422813	0.8715
9150	4.604653392630295	2.191696403438795	0.01
9151	4.740488771455746	0.6559994851617179	5e-4
9152	5.182217024715392	2.057151114084509	0.0155
9153	4.537221565394461	2.324580664594146	0.013
9154	6.834377851622957	3.9470559761891986	0.004
9155	0.7685813797615593	0.09213333726850687	0.478
9156	7.292976173314678	3.7818058045961145	0.0015
9157	7.265203468189487	4.304209729527607	0.008
9158	5.480438994543497	3.0758242906548436	0.008
9159	4.015957712432559	2.131082760563478	0.0865
9160	0.14552272727101961	2.0075271173180234	1.924
9161	3.6658585743973866	1.4480544454874762	0.05
9162	4.608480322289574	1.6369578175558412	0.0035
9163	5.654004832343056	2.402885688622831	0.0045
9164	1.4832925787640394	0.47588442558215616	0.269
9165	4.664865640816565	0.9964056218632145	0.001
9166	4.013648613660015	1.1559703331891975	0.0205
9167	2.16744556721781	-0.3138365465927171	0.0385
9168	4.908451328111072	2.230642538236582	0.021
9169	5.817549201340041	3.4872867902397604	0.062
9170	7.081219731327636	4.600246334825444	0.0115
9171	4.00028605133424	1.8456391862685453	0.024
9172	2.927515977366504	0.46504306334137546	0.056
9173	5.30650448082521	2.846158136411662	0.0045
9174	6.445088415884726	3.143514994804917	5e-4
9175	4.6366294168577316	1.7377077309167186	0.047
9176	2.1301469256055956	0.6636502421613988	0.143
9177	5.656797919544559	2.0224842964468026	0.0015
9178	6.1442395962774485	3.2220527315476586	0.0035
9179	6.658823221484472	2.7896945084492435	0
9180	1.4759450550952915	-0.45953667712726853	0.0785
9181	5.049153798395611	1.8543128816086032	0.0055
9182	6.313387943963662	3.378888648386229	0.0185
9183	8.580000619195808	4.538424501392996	0
9184	5.899046878899089	4.13539976667166	0.0295
9185	3.9417546149242195	2.1373986333776847	0.0485
9186	5.104643459193321	2.6918236699330738	0.0085
9187	6.453084859039429	2.883580641834953	0.001
9188	2.498315587621743	1.2084337969089098	0.1435
9189	7.260805085045886	3.002994554619284	5e-4
9190	1.390130824189055	-0.5302304960665506	0.124
9191	4.55803677172041	2.163398786828428	0.026
9192	5.807637760795231	3.5882889494128896	0.0115
9193	5.263155525769459	2.6635135315127734	0.0245
9194	1.164573650749937	-0.35074925850456884	0.2605
9195	2.0288681060775695	0.3304697660000254	0.0795
9196	3.3808345162159985	0.8588918962248497	0.0365
9197	-0.434978114878669	-1.0357959409928048	0.6095
9198	0.9275464988920861	-0.8860730079322612	0.0835
9199	1.5422842528892542	-1.025357383121443	0.0345
9200	2.143162404014273	0.5757830251908085	0.101
9201	6.377518166036371	3.5281066268023364	5e-4
9202	5.089283554571722	2.775616872879423	0.0285
9203	1.1129159941333855	-1.0731927782931616	0.089
9204	4.979965493452942	1.6994171792098798	0.005
9205	5.3470264328191774	2.378265738320521	0.0015
9206	2.0878261213933067	0.44849621926709177	0.182
9207	5.960370035734167	3.684654434540413	0.0155
9208	5.503718849532317	1.8899745805765178	5e-4
9209	5.849888014936813	3.639081416030022	0.009
9210	2.414620238448949	1.9330161033440838	0.527
9211	4.380431847169493	1.6006852522352628	0.018
9212	7.673028867091231	4.126528473252019	0.001
9213	5.429549500776609	2.489248202117376	0.0175
9214	6.4251990808764194	3.9711462073611763	0.0025
9215	7.5325545367380755	3.1857191077912113	0.001
9216	7.735641860496756	3.466667411129376	0
9217	5.785994598650172	3.1879502242068343	0.0375
9218	5.566755648196173	3.3384710567693503	0.0175
9219	6.91882325693102	4.524549877469244	0.006
9220	5.383689526362757	2.1064862191281746	0.0115
9221	3.5766589310181374	1.7803348773724033	0.0375
9222	6.283931601731494	2.6406273671210885	0.003
9223	2.3378902415024356	-0.14458987804215895	0.0265
9224	5.237113928422963	2.1795382809411503	0.0035
9225	1.6762789336416288	-0.7111659235178678	0.0675
9226	5.6865371557955005	3.642755366173464	0.0255
9227	4.219584362216167	1.8068643253543284	0.0205
9228	5.564593407570228	2.0456985035293247	0.004
9229	5.893142184148897	3.303241597658172	0.005
9230	2.9169892424117823	0.3078359857607824	0.0445
9231	6.009586877940873	4.455966254212154	0.0355
9232	5.84367617490437	3.2255513017129536	0.0035
9233	4.29977698926219	2.865712973044677	0.0775
9234	3.4221131873586077	1.1192473183638725	0.0505
9235	3.020624000184636	1.3165193510075115	0.055
9236	1.9319664682324968	0.25974291241222336	0.129
9237	6.004267692677878	2.831200665138197	0.0025
9238	6.125841563485393	3.0853793309882853	0.019
9239	6.883012743435367	4.045567706091053	0.001
9240	6.322788040823109	2.941182494675885	5e-4
9241	5.292115038384392	2.974613282770566	0.0635
9242	3.1172986404288308	0.5020988918430231	0.018
9243	5.756869440313657	2.685546285234259	0.0165
9244	3.3581130632835254	0.5998851596890472	0.0105
9245	6.189438785823958	2.8609380058446425	0.0015
9246	4.801022497381961	1.69319595434595	0.0045
9247	4.058682043982362	2.039653211370645	0.0485
9248	5.338718940312695	2.8047484990205334	0.0305
9249	5.025693025056977	2.3950555159083367	0.0185
9250	5.598677272489838	2.115855712855293	0.0095
9251	5.51777081205736	2.0358749949446757	0.0365
9252	5.921795768819244	2.9289234992125923	0.0065
9253	0.4027875462257559	-0.9662089463132187	0.243
9254	6.226913233769583	3.672494171107914	0.0045
9255	5.6154065731539164	2.3182616529203215	0.01
9256	8.602484766123602	4.770096083276433	0
9257	5.023112656026486	2.2049200644727014	0.0065
9258	2.205105496098632	-0.06431925687576856	0.104
9259	5.083224857300641	2.4365202555407555	0.0325
9260	4.201245968652639	1.6761025425402374	0.012
9261	6.207577565155248	2.773657038045566	0
9262	2.8545536467015236	0.966291278865747	0.1105
9263	4.310281643124778	2.805164596957186	0.0915
