gene_name	sup_latent	pel_latent	pvalue
1	2.4643980833566843	2.525984685080659	0.6925
2	2.5312762975883105	1.5530714984335905	0
3	3.2376010549827585	1.8557585784878743	0
4	1.5078727009149007	0.7341809616129342	0
5	1.1466717131370427	-0.051316058744176385	0
6	6.520796265783282	4.602688295911335	0
7	1.5271464912023345	1.7690442706559408	0.9275
8	2.575162183624112	0.6530012693681146	0
9	8.012640903993374	6.313979518870537	0
10	7.027168835232594	5.511275333019565	0
11	5.993738333313825	5.945541420531633	0.3355
12	0.8313092071204053	0.6598782843484758	0.2155
13	3.833490548146723	2.0432706112235453	0
14	0.787529987467553	0.08816129358763033	0.002
15	6.85470508542304	5.925693940548189	0
16	1.198780401045766	0.30761640518455086	0
17	5.1519287484993	3.3717049741895284	0
18	1.5938377063302476	1.8332195249094405	0.929
19	4.685430728320765	2.56556128837184	0
20	2.3037253359167558	2.484837110914222	0.9115
21	5.070687564989164	4.353050265677613	0
22	3.3902520805025027	3.1546464340736797	0.021
23	1.2499362991594558	-0.41889426659539086	0
24	2.534280337503924	2.018617964126185	0
25	1.5134114399661094	1.6310980364534808	0.7465
26	2.659521945411126	0.5030940098945048	0
27	5.181879931132949	2.9983845918311776	0
28	0.5157441164124603	-0.12306150834838944	0.0085
29	-0.30708284431963845	-1.6103338621233556	0.0055
30	2.8047564558430476	1.5626443739698295	0
31	6.561433262687224	6.087564107943997	0
32	-1.242428455857969	-1.0941317393228285	0.6085
33	2.598700941548371	2.3793306927451137	0.0585
34	1.3283517981280926	0.5830927830292056	0
35	2.439807718085457	1.6214113537236292	0
36	6.106331886332311	5.339355104154836	0
37	5.4502033594648935	3.4532119532647956	0
38	5.834548854505966	4.887963116928782	0
39	4.464750734391986	2.070853393484157	0
40	5.3771396488487255	3.148288245719784	0
41	3.758489247227052	2.3622501998562395	0
42	5.66174288210771	3.66558256208929	0
43	5.666072276668718	4.077180976837649	0
44	4.1471214052855006	3.263794388957794	0
45	5.2824039693634095	5.405261062112847	0.879
46	2.7303141967470115	1.1911233264041794	0
47	4.287415154573388	3.6469940175661355	0
48	7.254149601556321	4.834992127099051	0
49	5.698651946497598	3.928324069450702	0
50	6.716760247433859	4.860032541760925	0
51	5.719070302375256	5.008649817501901	0
52	2.8652952583212663	1.3646564164324915	0
53	2.3423823590133854	2.133861920661546	0.067
54	5.433737443324331	3.3902323304965467	0
55	4.416798730654736	2.755582835107276	0
56	6.0987152046950754	5.638807392315577	0
57	4.646783623466529	2.0812592618813706	0
58	-1.2321425959890488	-1.9501353959127896	0.127
59	7.031468159435789	5.198033903077946	0
60	7.449485030401524	5.143539480452313	0
61	1.6953234248996325	1.8613312912903015	0.8715
62	3.884209714274344	2.023436904080951	0
63	4.8769210750042005	3.3396683624926276	0
64	5.216636025249269	3.655030348620027	0
65	1.8127728436218131	-0.13458008038805513	0
66	2.5390323943285233	1.9704156263400123	0
