gene_name	baseMean	log2FoldChange	padj	condition
52	84.74665976174732	-0.771409996781798	2.9070275057802106e-4	specific
53	85.57162157392585	-0.9851113470932931	4.5670699087766195e-6	specific
54	1096.5500328103842	-1.6210416802763143	3.756043166245098e-32	specific
55	393.0515349845177	-0.7402106401638716	3.544377495604918e-8	specific
56	1751.758457673531	3.551117964980259	3.1082557202718353e-131	specific
57	330.24755221895265	0.4188218556192744	0.006655977002308941	specific
58	1.967981716417234	-0.47175473797354883	0.7225907007426556	specific
59	7180.59572833403	-2.1260253864964307	2.023675811811656e-74	specific
60	4435.799214129623	1.2957762584566694	7.75011031280595e-34	specific
61	46.20815951290366	-0.4120296404180125	0.19103591201464426	specific
62	203.09975784260797	-0.9301698511085007	3.783780542609508e-8	specific
63	725.5717062978682	-1.9398271728519736	4.745847733515069e-33	specific
64	666.9087700865557	0.6227918651749056	1.772071684345348e-5	specific
65	21.464786838551035	0.15891178141606763	0.711820597302621	specific
66	58.690106442795596	0.3382615821756411	0.2056343512196174	specific
67	21.543635845466856	-0.874901046214146	0.021382170446749574	specific
68	57.36507966789711	-0.1724012216865495	0.52797469373248	specific
69	19.73897962971351	0.7557136433685867	0.0975622148584513	specific
70	19.61433446587827	-1.3900091360951967	5.512364120738516e-4	specific
71	14.627786626368636	2.81267789304237	1.2851381360564956e-4	specific
72	289.88919348877727	-1.9804431504560924	6.683610896543851e-41	specific
73	418.9639124957886	-0.27116299322923776	0.04546304445539209	specific
74	12.87094099777406	-1.6224050378583101	7.316252016590029e-4	specific
75	31146.731910403407	-1.6255545134483107	7.395086260845635e-26	specific
76	21.305029532286586	0.8582031999641507	0.0487117907734717	specific
77	1610.7279756065284	-1.905099966848833	1.0648443969422042e-57	specific
78	15.320389005147598	-2.1456139606292677	3.528636412806301e-6	specific
79	85.56735832923606	2.6490949660541228	5.020963465046796e-18	specific
80	550.6608183658818	1.6575993761321175	1.3858709629458118e-30	specific
81	177.7947000300123	-1.158763324214016	5.252037538258626e-10	specific
82	15.233717913408016	5.126471436925028	3.786631229258291e-5	specific
83	34.88220422623842	-0.46554395816154404	0.17845105584866175	specific
84	14.807751009968078	-2.14714452894042	2.7243417414602786e-6	specific
85	737.4984526768121	0.9340476529729284	5.073969532216192e-13	specific
86	512.2411890280731	0.606990171513265	3.265829317190598e-5	specific
87	30.152762314292076	1.9359216735470572	6.139010980855703e-6	specific
88	435.97731972503396	1.2558076696090306	2.7513484658281958e-17	specific
89	959.8332125853583	-0.34683168854225727	0.0050616990289921665	specific
90	1241.84434666343	2.0393575673521043	3.269145515483736e-46	specific
91	22.572111961049025	0.9517601594517089	0.02554264486241115	specific
92	603.2454635901091	0.21574530592391153	0.1701028200190856	specific
93	44.127617904468906	-0.9225929595676023	7.081089033550191e-4	specific
94	8637.353292795642	-1.1432634118524547	1.5760364517480346e-19	specific
95	1631.2607362484837	-1.3082898946044965	3.367254957122902e-26	specific
96	4634.128700158701	4.360164033753711	2.128036173610922e-269	specific
97	37.55524904000738	1.95634795595736	3.5809841425405104e-7	specific
98	412779.99429952103	-3.3190530368129143	2.1846866931722487e-181	specific
99	1354.7377864409395	-0.4707589104999281	2.7177095121025803e-4	specific
100	79.2941476788514	2.0018973251531493	1.0045751049659543e-12	specific
101	69.06603311842247	-1.2567097395856468	1.3048481711383672e-7	specific
102	53.90586353532171	0.2968567608116191	0.29788286183630636	specific
103	11.000998639174826	1.6466191684414657	0.012570573100171756	specific
104	296.53564529799684	2.455980867225386	1.1712157339991008e-41	specific
105	7.052176151832278	0.9959910526573192	0.1819729304348343	specific
106	13.415155603817215	-1.4442631754624713	0.0036983156805360014	specific
107	1088.0325045905493	-0.5005087604994903	4.7509301577411883e-4	specific
108	33.32374535000174	4.870175287497658	3.0876257903573605e-8	specific
109	2.8779710297548005	-0.03017285291593697	0.976454738137245	specific
110	3695.987389558069	0.2666090713898045	0.11668387194336675	specific
111	129.75227063693396	1.4432141916483592	1.3977585447278608e-11	specific
112	575.5214894570612	-4.102448680281911	1.338026718842314e-159	specific
113	2709.184560107877	-0.183050582804567	0.14825244862081988	specific
114	105.06287011545562	-0.3285291304748136	0.10665683806581368	specific
115	25.43047931494374	2.049147958249352	2.0016137712789796e-5	specific
116	24.95934064897982	2.148989603284336	1.0164266312552783e-5	specific
117	215.09377175811107	0.13006389768791138	0.4593645808082176	specific
118	36.30208744740837	5.582679677416411	5.9180538407579e-8	specific
119	4520.793624401561	1.0545183253505657	2.6225513092530336e-21	specific
120	1005.1139357295149	-0.2520782604500192	0.046803943878881246	specific
121	25.54321078928161	-2.591920569577504	1.2106427071267518e-12	specific
122	54.39737034647452	0.8693224316499827	0.002833661054272258	specific
123	73.93836646564114	3.2116444036467158	5.491546909977421e-18	specific
124	26583.01491468298	-1.5999426721388927	6.478637971560876e-58	specific
125	1177.7864292705024	-0.22713036541218337	0.06987793668280702	specific
126	24.669907624815494	1.456673730201254	0.0010165672007546585	specific
127	22.379756976335702	0.4036018503279981	0.3425334884129313	specific
128	837.5251887045137	5.208117931438286	7.104194468040538e-123	specific
129	111.21622825337039	-0.270862031978873	0.1859257107833581	specific
130	5.158101166620199	0.05898008728341002	0.9496641649069146	specific
131	74.31002997823435	-4.374041397703848	1.5950921705583532e-52	specific
132	8676.545619763448	-1.616392697122721	5.038953497472765e-42	specific
133	2588.9873703839266	-1.3178443180236739	2.4159208934472974e-37	specific
134	578.9454732891613	2.5515232134545895	2.8422167228321707e-62	specific
135	93.11578049587881	-0.6049202767420839	0.004607939705522846	specific
136	8.210620389742024	0.2696735738100516	0.6992863412667788	specific
137	177.99271199820728	0.7428397004695718	3.481974617195605e-5	specific
138	2470.0736484939957	-1.166578298579213	3.0383151606586718e-24	specific
139	417.5940073156084	-0.39931764447483525	0.003912085708326241	specific
140	361.317469288207	-0.2755617195792547	0.06987793668280702	specific
141	13.742912180370892	-2.142014500667688	5.976821611769086e-6	specific
142	598.4774529077458	-0.7478005795210576	1.7562468802783717e-8	specific
143	591.686021469131	-0.23681475675203034	0.060147957622931604	specific
144	4219.990921165154	3.1257220751203407	1.4802805701164492e-119	specific
145	2548.523494911685	-3.218776344378678	3.419020661233269e-111	specific
146	301.1881681573452	3.525580957793231	1.7898733066433352e-59	specific
147	1039.4919795216454	2.50790581362121	1.457643968473999e-76	specific
148	604.93113901052	2.0661532705822676	2.1329981623003972e-46	specific
149	7009.2932820686165	-1.680619606224016	1.2424048919132728e-38	specific
150	201.0806283312894	0.3528630001883198	0.08960680820790577	specific
151	4.071999192079263	2.2874438499885392	0.05577118284510917	specific
152	211.82054423116273	-3.2222914654467107	7.0119545676143045e-75	specific
153	334.54805771687694	0.3141006667994089	0.03974086775443252	specific
154	79.18676389328124	-0.9316504020236259	2.9542550804794393e-5	specific
155	11685.202314237313	-0.37954455329796283	9.729223829169702e-4	specific
156	146.51928105198976	-0.7317632687953866	5.164042450439519e-5	specific
157	72.68452986942869	1.527173839017329	1.4694667366144388e-8	specific
158	90.953175414707	0.6881431538266239	0.0022914229943450685	specific
159	8.509648192205102	-0.047192322418426094	0.9496641649069146	specific
160	959.0351040682791	0.5497081828637982	3.059394439421504e-4	specific
161	57616.531461475155	-1.6306541504382979	4.616134332188359e-49	specific
162	111.15264616515586	-2.256841836469829	7.5519520155680534e-31	specific
163	1289.1710838415315	1.717373353760076	9.934459438632809e-48	specific
164	4585.51627737336	0.8899310476046738	6.659755304742766e-17	specific
165	127.78335624731254	2.0334579876531214	1.986481566078029e-18	specific
166	1395.7466293108637	-1.5064364843763605	2.524145625003457e-38	specific
167	22.03731863603873	-2.331185986799813	6.133180497684061e-9	specific
168	802.1980799243399	1.3009985890001885	1.3710281632499476e-21	specific
169	1660.2945166151376	3.5993970751285134	2.5175130976565735e-153	specific
170	1.807122623085294	-0.9555926118002449	0.47194534640874114	specific
171	141.29980215954959	-1.9733620765505664	1.6767276760344933e-24	specific
172	276.00120113260215	2.3357642269969183	1.5841122375922166e-32	specific
173	61.53041376468731	0.5513789883264468	0.036970180032186835	specific
174	121.9631367944007	-1.445830408747085	9.150822315163677e-14	specific
175	17.85559118687393	-0.32496111404116373	0.46409593046284253	specific
176	91.45354430446875	1.1023968776554711	1.1655928052276383e-5	specific
177	328.0303724542142	0.2714095424284585	0.1155171390481234	specific
178	2.8546377323652186	-0.7948652358086911	0.4759289343103212	specific
179	13.989188261838645	6.035332443640196	1.3320562348932062e-6	specific
180	358.26941953698616	0.022177376559668022	0.9141524101563322	specific
181	81.92093765142977	5.797689475927105	1.7851772035328448e-14	specific
182	7252.232076642587	4.068934500746489	2.8806905748718e-271	specific
183	135.47149258172792	-0.009619325268069575	0.9637842815487018	specific
184	618.520213810641	-0.6478078215516416	2.464659781896253e-7	specific
185	5006.051271006097	2.397269949714543	1.1467659392676796e-72	specific
186	26.010036182728385	-1.825432883280971	9.153959658715817e-8	specific
187	38.577474439118284	-0.5625490895336536	0.07147966057344793	specific
188	278.6207634016383	-0.9543777494042159	3.375664574751442e-9	specific
189	60.51128605244304	0.23021425499389353	0.40363124246429144	specific
190	39.456261736138664	-2.2263525146944647	9.050557832420557e-14	specific
191	9.141828911163326	5.4214924047421835	1.9826007481976674e-5	specific
192	957.8677876861018	-0.16346345522666236	0.24509654491033983	specific
193	21.27264445773479	0.2748099707482036	0.52797469373248	specific
194	4.60237328457389	-0.31873194260680854	0.7269768073722628	specific
195	57.658310276111656	1.9594651794211577	4.11679456882529e-10	specific
196	156.90234454047857	1.240556387985778	6.491578625820772e-11	specific
197	232.92188652021642	1.7642156955353814	1.864283317814952e-21	specific
198	1733.8816808856225	4.464605790863229	8.871407164752743e-159	specific
199	152.73656435338125	1.2654240835732375	6.176549588323673e-11	specific
200	897.3447893779492	-0.9209369657879786	8.295590846760434e-11	specific
201	3.359485326690724	2.8604840099269064	0.03973221732130709	specific
202	24.68948957605021	-0.16248742055205487	0.69042773397042	specific
203	11627.793504988662	1.607030607521455	1.1907242575505014e-52	specific
204	8331.168666043668	-4.49621176266786	1.1161236304406263e-283	specific
205	1149.767018217075	-0.9409385982432013	1.284069511258092e-16	specific
206	794.061824994013	-0.09765034463965679	0.4775603399840651	specific
207	207.92075167864408	-2.7489169259552924	8.942823875167658e-67	specific
208	294.85622229465076	1.5860147898824906	5.735785146257387e-20	specific
209	11161.655254816455	-1.41442162248051	1.9491287651221363e-42	specific
210	106.54985976502589	-1.6350906508071035	1.1578395325267572e-15	specific
211	1784.0024297615787	-2.3269506603940004	7.393423877146017e-72	specific
212	601.6027086465214	-0.5413258668035235	1.7606028558076313e-4	specific
213	162.80885193523957	1.6948390057745	1.284069511258092e-16	specific
214	32.65126544277704	-2.335439279606897	1.5676622749648528e-13	specific
215	549.710377452292	4.121360973495667	5.145894976843136e-74	specific
216	28.399612273956286	0.8538254537143718	0.026427627302689695	specific
217	100.29986021734757	-0.01443681841699908	0.9588785158885921	specific
218	494.41728732429164	2.510158595881792	8.320280345065467e-54	specific
219	1999.9114910685084	-0.0037176275457941194	0.9763078146943726	specific
220	26.826307060946284	4.147585959768909	1.1949161808000918e-7	specific
221	647.3266439762316	-0.6010669658662467	2.3754829660692032e-5	specific
222	4986.925826094247	5.168618400331903	4.8364335842714e-288	specific
223	1902.7976042682465	-1.4155686753523857	4.927286948297056e-23	specific
224	850.6840347717838	5.030157648155994	1.2934416340308832e-92	specific
225	305.9413106812074	0.4466998038429045	0.002250624284930086	specific
226	627.2807215841257	-2.250269273426842	3.6571761782015406e-70	specific
227	4.572319116149542	0.6860353537896329	0.4663192003880593	specific
228	414.353263296464	1.3820762986299753	4.5134437809128566e-18	specific
229	579.6184864936972	0.7148998350375173	6.146910117055537e-6	specific
230	39.95527744395302	-0.26483058319506453	0.39161376915192553	specific
231	240.34850958772387	0.2283802676376904	0.1516561118788008	specific
232	50.366322013325885	4.040835108042602	3.0057687237411694e-13	specific
233	504.0331946243078	-0.5484795966182524	2.3342779134622404e-4	specific
234	960.0606003833885	-0.6245485502262172	1.5789264864729058e-5	specific
235	820.9643992531528	0.3212077849737373	0.024914887012269425	specific
236	1070.650609470421	-0.8400381535382598	3.5630594794620344e-12	specific
237	134.64201531885058	2.272378698871237	3.6654945585237407e-22	specific
238	32385.374462581927	2.0715754089258214	3.5858259966138235e-67	specific
239	240.63654774590506	-1.9661428271268975	6.029030754759647e-29	specific
240	23.675124506109103	5.804799908185408	2.3193178567818003e-6	specific
241	13.35547069685252	3.026076125899651	1.891033636755554e-4	specific
242	221.29029421376111	-0.11046452387692691	0.5297795666474736	specific
243	294.1576574245623	-1.405611056202153	5.386837474494268e-24	specific
244	1607.9202758169686	-3.1018050609762287	7.867940265868642e-177	specific
245	38.1482053687061	-0.6171850411155201	0.04089454447543965	specific
246	32328.35131104722	-3.54419766929571	1.8585808131468541e-193	specific
247	2039.5735909966752	1.045340500391166	6.989244146002135e-13	specific
248	295.0585259732656	-0.8261297440655899	5.468703396632191e-8	specific
249	956.0306958395788	-1.2737595342858765	7.325908047199346e-23	specific
250	60.321121260216394	-2.351618492553307	4.480110270328922e-19	specific
251	743.5349395014362	1.3990826927298077	2.6666686471702535e-26	specific
252	2904.491296329207	-1.072736573260312	2.242964254077445e-25	specific
253	1864.4277551735843	2.2005708596706723	1.0004392884225635e-77	specific
254	4547.774163658754	1.3916941540095393	1.0460218010051534e-34	specific
255	2.8035697961393073	1.6081037880542446	0.20713303735922936	specific
256	9.805409309114411	0.4832497256482792	0.43721854967163937	specific
257	33.93290610207035	3.236585450033067	1.7328308339202036e-9	specific
258	1484.133236547229	-0.9268811374617781	7.507967130930727e-15	specific
259	169.1971798992564	1.575155205770796	5.966022627093028e-16	specific
260	690.2040554854015	1.8768005493017923	2.2636568444444417e-38	specific
261	207.67701903265035	2.701058169494247	5.064805529240832e-37	specific
262	81.28700567519381	0.7214409169221203	0.003939007381750278	specific
263	68.63064044504327	1.2327623201830562	4.456823077486969e-6	specific
264	189.2904799034366	1.7310789544547176	5.797169909647079e-20	specific
265	98.95666112507871	1.7366951573444396	3.256906324481168e-12	specific
266	186.93194797067207	-1.1289209691904907	2.6061324385424816e-11	specific
267	138.6617670708225	3.9635378982428944	3.1933881120263455e-32	specific
268	11.253367720532049	2.3435921799126684	0.0019282892339065481	specific
269	3404.452256639876	0.08501057713738298	0.5139692282325251	specific
270	124.12756957995818	1.8507597854489641	1.567121807275041e-16	specific
271	1286.6387823502353	-0.32604716644130527	0.006501742373820723	specific
272	67.57180567039326	2.819433125973099	1.1578395325267572e-15	specific
273	542.6869169624962	2.4739784437950982	2.207673049696627e-58	specific
274	19.981635804667437	-2.2889650289591104	1.0477595372850607e-8	specific
275	1240.95581543143	0.1722990423481984	0.29788286183630636	specific
276	6.573509344955345	0.30149829163699743	0.711820597302621	specific
277	191.1435274093294	1.855029589426264	3.3424082152843252e-22	specific
278	3.204522772913134	0.1992665761683259	0.8634789177875235	specific
279	319.0731282331054	-0.1055497639893872	0.48572260468474354	specific
280	5.986437665972252	-0.6816952352126543	0.34679206676913577	specific
281	213.945988332662	3.988350972198053	7.059964530556806e-46	specific
282	553.6033042723437	-1.5106460257544716	4.0990294297423036e-26	specific
283	163.714625212455	0.4835717906645794	0.007832853132661573	specific
284	2060.6580284607912	0.46643399280067027	1.114322515087063e-4	specific
285	1282.0305507329872	0.7681482285999801	3.985687113537013e-11	specific
286	125.03233425856368	-1.8631867166689402	1.9360361669290116e-22	specific
287	872.5711319784452	0.1922111821906005	0.13938816950246283	specific
288	44.33076273035286	-1.8510199777940208	8.444250451356004e-12	specific
289	14820.069689566986	2.077659258972159	2.347988950392699e-74	specific
290	26.04928398333896	-0.7000137367705248	0.05136929179912498	specific
291	122.75724309205724	0.45474462148686495	0.029595936605860358	specific
292	31.281141130910793	-1.0305192518008928	0.001304567298144944	specific
293	251.0709076695294	-0.9991909623927181	5.493540697695405e-12	specific
294	1226.1399220519693	-1.6988643127434757	3.0443112790374705e-49	specific
295	25.759112892999045	1.1424008784213302	0.006480060174962017	specific
296	999.393936979408	1.8743623853310494	5.203949061313736e-49	specific
297	49303.031989508614	-1.8736938020973175	2.4568620594609945e-55	specific
298	87.18290944330121	-0.4019473384399969	0.0872483859130173	specific
299	343.4782273162728	0.8159052205945008	4.20088388927244e-8	specific
300	5.196014196783594	0.8389529499453775	0.3436821603931528	specific
1	96.72503173747255	-0.29021466287608294	0.18190999079750747	random
2	68.05510170060768	-2.2840934949399525	8.087211600636456e-17	random
3	124.19767544494577	-0.7550467122811327	2.2027879732254942e-4	random
4	21.556349837375446	-1.1625282717217396	0.003887238722295039	random
5	13.965453608770895	0.5556288725558334	0.2583261671490819	random
6	2577.80854772187	0.7853292632489454	6.018599754175783e-14	random
7	45.85980504328001	-1.8658584928163935	6.446890038269197e-10	random
8	50.116058698870724	-0.8367936179334639	0.002558654752552709	random
9	12739.58768758277	1.5089836267545778	6.178909256498794e-31	random
10	4329.140526385721	1.4789593793672304	1.2908483227295213e-27	random
11	3071.6956688642276	0.0711105212199224	0.6598281613745985	random
12	16.10665657688362	-0.3233622734609611	0.5208558426619583	random
13	197.61756065430654	1.069391100353458	2.395798910329419e-9	random
14	10.831203359789871	-1.308066218509907	0.026046848972968183	random
15	5039.3007874767045	-1.0264132658409855	4.294205357215656e-13	random
16	15.439402941083099	-0.906444538458834	0.05680041851968953	random
17	662.5829042577788	-0.1620202635267767	0.28126692785517765	random
18	41.827452226125445	0.8603365589517559	0.0036722379046316878	random
19	441.3412212745679	0.20235921751380453	0.2689604277571583	random
20	91.73303445341644	-0.18449188693801022	0.45502972967248123	random
21	1060.9318501130251	-3.0600026476583966	1.1235273347456908e-98	random
22	196.98491074510665	0.5471451838345782	0.0024981448363111556	random
23	15.566155633552535	2.128651020204691	1.9134762904800036e-5	random
24	71.29862546521757	-0.3942143281813565	0.10542173337251472	random
25	43.01290428333441	-0.45752717543329197	0.13755814531269003	random
26	52.853777011803075	2.2140316977366616	1.035611214534311e-14	random
27	592.5270028016408	-0.588784400459001	2.1895456707906268e-5	random
28	11.335073015285648	-1.319710506424046	0.01836868754657586	random
29	3.7174527573137146	-1.4216909716961441	0.16267600521855838	random
30	81.8035321568833	-1.1151449589736775	9.669683147077615e-7	random
31	3781.2743004635436	4.376388905818485	0	random
32	2.5392556617322626	1.0286321303465622	0.39148502786592804	random
33	91.44420518732514	-2.830205001240714	2.9723980978344493e-27	random
34	19.335899828801885	-1.6357215427835965	2.3149254853051826e-4	random
35	49.89981460646326	-3.4307377386592472	3.9921958722180176e-20	random
36	2457.0893389582243	-1.891657374367177	6.65373178031752e-63	random
37	880.6342619322991	-3.071917474983008	2.154501700645408e-109	random
38	1753.7758908126098	-2.5233970265728303	1.9500833470186128e-97	random
39	338.02902860906994	-1.3669036601966065	1.111077677279841e-18	random
40	768.2453656389254	-0.6757451802035549	3.711848195091542e-7	random
41	183.09470012674112	1.8659799667916739	3.9550256110079848e-28	random
42	1010.3434086557613	-0.5408381304337346	6.36774520043446e-6	random
43	1284.6832212919417	-1.2917453326871415	1.6508791996811516e-27	random
44	295.32630767626654	1.2667355690740127	5.247473467056776e-17	random
45	1594.7305696617896	0.09129812151149617	0.5118328461408665	random
46	70.07516792741852	1.2592945352026617	1.0996888927953237e-7	random
47	395.56831182203996	1.4066239413928106	2.1658258914063948e-21	random
48	5109.387709242111	2.3943592734776793	1.9762905735960448e-118	random
49	1147.7266870164026	1.0994952123046855	7.619303797306235e-19	random
50	3142.488415619428	0.241382109342801	0.09534033080405176	random
51	1679.0900176721536	-1.6532198101873765	2.855436206577365e-26	random
52	80.96510416581145	2.3021193591905065	4.1346101119476045e-21	random
53	70.36667762695694	-1.0302850777316381	2.204392941063816e-5	random
54	860.4583778449239	1.348562661804418	1.4093662738808872e-31	random
55	325.4554862333429	0.29148621920311935	0.050520918875597516	random
56	2487.451019471584	1.5975627316954726	2.3942846682490663e-44	random
57	388.14565779704174	-0.19069434115187525	0.2509409590844471	random
58	1.6605479779743473	0.24210018196377112	0.8796693091650578	random
59	4269.738901535468	0.8683548362646931	7.600334580308134e-14	random
60	6265.587076116228	-1.1236950134310837	6.123366731899531e-21	random
61	39.30822374176171	1.9956836334936856	9.71971947712763e-10	random
62	194.35833202376253	0.4941731992589206	0.017288246538093917	random
63	503.4881035986614	-0.012614267936557228	0.9447257909510806	random
64	803.0211758866307	1.499888768996365	1.3801951498038232e-32	random
65	27.38546476844213	-2.0028674242786306	2.4723550368120394e-7	random
66	80.72342043596679	1.9396995663670886	1.5492408273673317e-14	random
67	18.402155901727774	-0.46765988919664087	0.2845882766157929	random
68	68.19854866541426	2.175471486532283	6.606033836580945e-17	random
69	28.344690650284328	2.3305826184758307	6.264340596864519e-8	random
70	18.053082033973478	0.9423819983666701	0.034501428274625046	random
71	23.742518892270002	-2.5389415719254815	1.1058292361307735e-8	random
72	170.30746371232618	-0.8047879545750888	5.8994892094807196e-5	random
73	415.9429120426445	-0.5483734853756521	1.1505847274709484e-4	random
74	9.500276064549361	-4.323367743624233	9.656444022617533e-6	random
75	22738.35354254144	-2.062337477505244	1.6727238832543602e-65	random
76	24.754073531630144	-1.6022505766206336	5.5048043148170636e-5	random
77	1135.0720537778159	-0.6280423669040861	1.311372955631023e-5	random
78	9.773184641097854	-0.05268643859364821	0.9384997866629773	random
79	141.48481777594986	0.7449697663727998	2.9889065266001857e-5	random
80	729.0968917650999	3.5405302808381376	4.825359204090209e-144	random
81	148.4860641556203	-0.05325815427458999	0.7970754070802091	random
82	34.50793551905356	-2.9770616470246614	7.621929113575765e-14	random
83	35.493978509947645	-1.047564888142706	0.0014309898560374088	random
84	10.325393221431211	-0.03019593902146549	0.9647457091777779	random
85	990.0968736868208	1.467027275258898	6.42498630283791e-27	random
86	647.8380193041013	1.2036069281694708	1.3155977385950036e-12	random
87	44.417211581312756	0.3527087145395431	0.2578090564869598	random
88	607.5803294171795	2.1884125543843633	3.108931911704967e-48	random
89	1111.149704743884	1.8398726325409935	4.900894211197791e-39	random
90	1795.6956913222307	1.4255882457924174	8.3473212715908055e-32	random
91	32.937826280246256	-1.934935745710123	4.963076505658241e-8	random
92	700.1892252379715	0.6988119273635038	4.02710685930871e-7	random
93	33.61485942613267	0.4377628941154377	0.18370316043889356	random
94	7672.939050017468	2.3615431687668065	9.35340157758409e-89	random
95	1360.6826267048025	1.5300596599831608	4.9019273787070696e-32	random
96	8128.601707425892	-1.1890539220482743	9.653294831581983e-21	random
97	50.16907056083019	-0.10237348663630227	0.7262798877068887	random
98	233992.7894086366	-4.262836745065686	9.023076074556086e-243	random
99	1301.2224276164761	0.6956265804679482	3.6079601540079126e-9	random
100	133.14934540378576	0.1751671529665577	0.40829696841182983	random
101	59.6667173074103	1.220811234969381	2.3159051751845985e-6	random
102	73.55030667678528	0.9873384852107997	1.7168234364196184e-5	random
103	15.996341557322403	-1.1330857287042047	0.019798936781984095	random
104	455.84577745175557	-0.6689784270841279	1.0091436218527031e-5	random
105	7.227779462360613	0.9263294447327772	0.17695566669253607	random
106	14.9298820754899	0.9440927222272429	0.049613867999403115	random
107	971.5147644408903	-1.842358231350615	1.1299561232381801e-35	random
108	58.900862750630694	-3.3047060139379556	2.5535194143338708e-20	random
109	2.562378970677969	-2.948018314721727	0.03030076290055607	random
110	4354.8305664828	0.45045965053016085	1.6983032897674742e-4	random
111	161.93217359082604	0.24781370522709745	0.1899928511391701	random
112	262.8672216179837	1.156135857145292	3.351387218986105e-15	random
113	2766.59993482725	-0.01119440636771183	0.9384997866629773	random
114	109.58743892227821	-0.9670561274374785	1.8867073539191938e-6	random
115	32.41063212559765	0.08655415000515843	0.8294989179002061	random
116	43.59380250577262	-0.7551392216480151	0.00978001112575573	random
117	239.8305889622448	-0.6419974354562448	3.47026310929549e-5	random
118	61.43192538502605	0.20309728373724842	0.5117730792750463	random
119	5594.602539791909	2.235299173236808	1.4678084705992905e-89	random
120	1021.3910945128539	1.4427786959646156	1.370028336890935e-30	random
121	12.477825658538093	-1.155985858248386	0.04612222480627753	random
122	69.4361099659668	0.17418520054499922	0.49544781313410013	random
123	130.9541569057779	-1.169182292298686	7.678133629474773e-10	random
124	20526.87325944442	-2.4066209672485184	4.271646247161771e-76	random
125	1299.1944267747974	2.5652609822456425	1.0298526682025527e-57	random
126	36.39035572644516	-0.06937422630138905	0.8481659540946339	random
127	30.3821926430527	0.3038608768286108	0.38878988053150026	random
