gene_name	baseMean	log2FoldChange	pvalue	condition_A	condition_B
134	154.23768793881425	0.7177432072095994	0.06010933791102712	2	1
135	39.05145031388785	-0.31164718669877234	0.5518546130710158	2	1
136	392.399639938112	-3.0719276927977814	1.640739648172392e-27	2	1
137	2261.298781141997	2.8800174334049324	7.64914355449559e-42	2	1
138	738.3280268909007	-1.8830669653346803	4.0409676645971146e-16	2	1
139	427.6005612288559	0.052351153512747654	0.8184859940815411	2	1
140	635.6467710453932	2.5849688156616333	7.610633963789101e-31	2	1
141	30.197453937806323	-0.8300920201629762	0.15895676484266852	2	1
142	119.09981853472743	-2.33015999103835	6.516031003782654e-11	2	1
143	28.497349377849773	0.8601387882732071	0.14339188905608205	2	1
144	9.69284754974064	1.4798326091333853	0.13488127022615579	2	1
145	471.32129085866706	-1.675958693514571	1.711303406396142e-10	2	1
146	43.16414819996464	1.046151226904323	0.03839346371671279	2	1
147	4.722240506259158	-0.9145301454126786	0.507435797605451	2	1
148	1071.7076496618163	-0.148089421460207	0.5268249004596127	2	1
149	5585.511083303767	-0.8984535104879208	1.3432483965557569e-5	2	1
150	405.3441561660832	2.6843011969493733	1.3152930471948787e-23	2	1
151	43.52943741901049	0.7520937248094273	0.1205635558979088	2	1
152	380.83680777057106	3.926936124518706	4.902115052723767e-45	2	1
153	14.123644577882397	4.721902015762642	2.1641470120702694e-4	2	1
154	61.12451924054186	-3.0483823754496346	9.987245627720333e-8	2	1
155	55.820244068613036	0.7084172514602071	0.1421935062733226	2	1
156	146.5250838725912	-0.9110243767955093	0.004202329198739943	2	1
157	2503.3732953679532	-1.8026198192749712	1.2362795841220683e-15	2	1
158	92.52079119460542	2.1525387986148767	1.7838838826703802e-8	2	1
159	81.28414104121822	-0.7287894694230104	0.057093328542968835	2	1
160	0.7863933770707583	0.21765424492995447	0.9270581266150997	2	1
161	940.9665206291844	3.162911889787478	2.947066055229452e-32	2	1
162	5627.848313466083	1.5856087014063602	6.568042198067312e-15	2	1
163	344.2112496316575	0.11177905265686226	0.6572112277642961	2	1
164	713.8123229030388	-5.205424076033613	1.3067437245178752e-100	2	1
165	62.18995383319508	0.3678414447334715	0.4113802508102608	2	1
166	1371.39174648602	1.8463594532877483	1.3509267729195658e-15	2	1
167	55.49962680522083	-0.49594940326228226	0.3073846385299056	2	1
168	3.7141561807665666	-1.289027591236859	0.49993032934478315	2	1
169	117.4264458944909	1.9648982617208026	9.362274260125546e-7	2	1
170	108.72486791757201	-3.4169823558722667	1.0530602211304581e-9	2	1
171	334.12663255137693	0.6486347021718003	0.013339580311666759	2	1
172	676.496209492097	0.5605917623420168	0.020452501711385497	2	1
173	46.357927988932104	-1.35712668248166	0.003990053643867967	2	1
174	25.678018280460947	-2.7403956890264185	4.9110703962670365e-5	2	1
175	64.15811596809425	1.3601307711450796	0.0011289928772762869	2	1
176	458.81009413577726	1.406777847778649	3.958770053812548e-9	2	1
177	10.626044304526866	0.3295394419566259	0.7419809372729568	2	1
178	33.2974426758498	2.503988787498113	1.1674012829907859e-5	2	1
179	878.4833436797085	-0.8776477771402884	3.529179936352448e-5	2	1
180	57.140627947744576	0.21657526208244138	0.6579362009947602	2	1
181	461.76743916605005	0.5647273563391286	0.015946738060580768	2	1
182	14.274165428264732	0.7728792377743455	0.33970217088050814	2	1
183	11779.17548866896	1.6055841704653622	4.645192868270992e-21	2	1
184	1141.0240230974218	-3.425569530869834	3.268071766396304e-49	2	1
185	1842.428224460193	-1.7221980977465705	2.5608490031222113e-19	2	1
186	46.10441942870116	-1.9054243772467454	9.81174626743188e-5	2	1
187	1752.821267728038	0.4631761453005902	0.01357323852739756	2	1
188	1383.663036179472	-2.0638618914423796	8.242497109764699e-22	2	1
189	8239.607320744066	1.7102095765119554	2.319198489885573e-18	2	1
190	90.37048524011256	-2.5711650003610753	2.5888641930833083e-12	2	1
191	6984.564073917359	-4.003426148283559	1.515771106293864e-79	2	1
192	1087.6939377759325	-0.9069303306632884	1.049637409847567e-5	2	1
193	63.0750746044945	0.45366589099670046	0.27094647080797873	2	1
194	1.8264407594583707	-2.260592703557355	0.2883702168603417	2	1
195	2057.2918774593104	1.8293635408295248	1.3128800586769928e-18	2	1
196	263.36476452006326	-2.0649340523032618	1.2914744086864525e-10	2	1
197	2065.740186125816	3.40829515090133	2.177841776706998e-60	2	1
198	62468.55371825899	3.335098614045871	1.880064070650724e-12	2	1
199	2.253185371146374	4.674256314602987	0.04386246459856838	2	1
200	12272.226819913938	-3.5019150588150487	1.125946456821787e-70	2	1
201	4539.898232520251	-0.6428495159300855	0.0018761890773162243	2	1
202	18.473847389751253	-3.771257600624237	4.146213194957847e-6	2	1
203	74.68777600028757	2.2557816786129536	1.1658591693854633e-8	2	1
204	67.2494801116489	2.910704292788342	9.586525522635602e-12	2	1
205	4853.028329944171	1.7663994415378694	4.565927769156296e-18	2	1
206	553.609819606389	4.1092772674448925	7.140852725918473e-61	2	1
207	200.69604396298791	0.5401973608402748	0.06900634661470895	2	1
208	13.772225439323769	3.0248718254894404	5.683357470898712e-4	2	1
209	746.6078278845919	2.91781611799001	9.441433668378718e-32	2	1
210	108250.83313794156	-2.091879893748663	9.207159010742674e-29	2	1
211	8.990028248668617	-2.2248533257962753	0.039713342964871744	2	1
212	519.080280075134	2.3634238767961815	1.3750979163183512e-22	2	1
213	226.2963312008532	5.548601680630553	6.783163654541841e-66	2	1
214	63.090715495549134	-2.7578283047718193	7.735908940560618e-10	2	1
215	65.30648950575275	1.5520571157760372	3.0155715938474367e-4	2	1
216	85.05905668555103	4.462220251988532	7.526789436436294e-18	2	1
217	28.62015101722484	2.0657579452965065	0.0014768495056157616	2	1
218	3829.186991057548	1.8235347451695865	2.8150430437978273e-20	2	1
219	7.7119630781656205	1.2063358955363446	0.37567430407079994	2	1
220	194.55760945026046	-1.030858167882096	5.004921662713006e-4	2	1
221	2565.8543424831396	-4.858673683603007	5.263423697463286e-100	2	1
222	92.35069847459529	-1.4662201986663248	5.002849801406856e-5	2	1
223	755.4906936991626	2.8648570242117266	2.5991918722101395e-45	2	1
224	555.6555096766351	0.05652566671823886	0.8108631891563756	2	1
225	239.55910564453748	1.5281269690736736	2.9283340230984377e-8	2	1
226	116.80001841805156	-1.0961417372433668	8.237428054280406e-4	2	1
227	3175.9610132323232	0.29502029960754167	0.1754650656726201	2	1
228	819.4508902480604	2.727125549270929	1.2227446255908219e-33	2	1
229	128.06309172141624	-0.26366058147651344	0.45257487070049196	2	1
230	279.8100844676425	3.0415010783294902	4.006130265892264e-32	2	1
231	4453.2463714050955	-0.6638814730637724	0.0019265519930309527	2	1
232	1.6138798628339481	1.7412749649539216	0.4478524578771429	2	1
233	18905.21139480507	-0.6873907574443542	0.0015686210846370403	2	1
234	32.97456151914978	2.5315404944665216	2.153848369655209e-5	2	1
235	318.13154936943346	-1.62510299022741	2.4338748206391345e-11	2	1
236	17.734721118453894	0.9863204507893661	0.17512321953830248	2	1
237	112.28127199134192	-1.1023648995745405	0.0016195005619284212	2	1
238	9431.143118276284	1.3600420407475036	3.8153489933899055e-10	2	1
239	50.66978811218919	-0.03877959636495913	0.9363666114983712	2	1
240	11829.105538932638	1.1055377026314381	3.150652533944314e-10	2	1
241	1719.843341899872	0.8010628778963474	1.1556005813630118e-4	2	1
242	365.69790038423616	-3.7078101197123057	2.274826393985307e-44	2	1
243	2.909844955600109	5.639632368938713	0.006956521651214818	2	1
244	293.2858130005152	-3.9963281130364834	2.493582015134903e-34	2	1
245	139.33489615397886	-1.4550692173568502	1.4168265159418555e-5	2	1
246	2712.932257579524	0.8010505991748977	2.979465060623115e-5	2	1
247	5985.571224598866	1.7269999652255086	2.4343943401426692e-21	2	1
248	2.29018078281004	-1.0927751500403238	0.6059753592993075	2	1
249	634.2646853405698	-1.2576655060972348	1.4026020822854197e-6	2	1
250	169.06973215141468	-0.5682192393339901	0.07104265756579589	2	1
251	15.729664634273815	2.747755830991896	7.737541845773501e-4	2	1
252	655.0069800298519	0.23397937852324158	0.3540449724867608	2	1
253	93.93587672667809	-1.9159254304603464	2.4088611073873634e-6	2	1
254	240.1958712276365	-0.9863345551434632	8.901084901964501e-4	2	1
255	672.4232977074475	3.0324670914520557	1.3840649551038087e-44	2	1
256	122.10882327260107	4.6619296503463294	8.367607807444126e-35	2	1
257	75.62363581147802	0.19513544452135068	0.6107826453989555	2	1
258	18.687895886100804	1.4313924975121155	0.06937625087783987	2	1
259	50.964688718958804	-1.1401475901428777	0.01842706130830031	2	1
260	34.3593344767752	0.21068937847985122	0.6956920747387862	2	1
261	80.28968706211438	1.7577222424206362	1.1510427010825751e-4	2	1
262	252.55126884032103	-1.7138590918777046	3.191572972314226e-8	2	1
263	230.5265256156457	-1.3010201670852548	5.332386687592444e-6	2	1
264	4098.042340936472	1.7426355445839263	3.7071946205795686e-24	2	1
265	225.8958529665855	0.8875880672346345	0.001555251952755009	2	1
266	110.2511761902063	-1.9864518083626546	3.006182925941857e-7	2	1
267	17899.135730701484	1.5474560920966425	1.5823541256300293e-20	2	1
268	300.23311238326863	-1.5131059290839286	3.30279895553881e-9	2	1
269	14.22164359880588	-4.010522147030699	3.549245847824599e-5	2	1
270	7.983095408543705	3.5172501871857413	0.0037217471177751365	2	1
271	122.95155363631726	0.75259071976976	0.02681959120387561	2	1
272	264.62965724405655	1.0910690892483481	7.310219488063514e-5	2	1
273	13.438871194155302	1.796976717616827	0.04409652949618051	2	1
274	1793.2649460986581	0.2806728079166977	0.13480249630680677	2	1
275	529.2838428646968	2.1176442618188775	3.1688807014916023e-19	2	1
276	1879.3313386768705	2.801536419618197	3.216006285555112e-29	2	1
277	11.238739968257804	-2.4594978161854004	0.008423523893447277	2	1
278	7.897544039497372	-0.37657325997552915	0.7677196972092288	2	1
279	116.99823841709144	-2.5273748199291917	9.210533499556236e-13	2	1
280	4.89475643828279	-1.3561086206441662	0.33402019356646434	2	1
281	235.1911511777375	3.7109277963935297	8.92281507145689e-28	2	1
282	431.3459909175813	-3.734437911909567	5.043628439354795e-48	2	1
283	679.3315748648987	0.14656717393890342	0.49716303729612404	2	1
284	115.58996442547257	1.2776347350621495	0.0023550535133125337	2	1
285	574.8083407353021	1.6299028198334433	7.783190316108024e-11	2	1
286	4969.895472085658	0.1671532966053858	0.366291110042076	2	1
287	2216.110027889782	-2.9279684938973247	8.885990314267338e-28	2	1
288	139.92102342700088	1.7741150323114434	7.972597131685756e-8	2	1
289	843.8784203402524	-0.7527598442797019	7.300791935591895e-4	2	1
290	15.08750257885683	-3.4548137706577147	7.841937223125642e-5	2	1
291	5.512744333019617	2.341440638151308	0.0777963289534128	2	1
292	77.93512003927387	-2.705748498555886	6.928821605325957e-10	2	1
293	15.470519837305053	0.7275747375350017	0.3705775330987451	2	1
294	747.6700543445585	-0.43802498321188027	0.1139555404143075	2	1
295	470.2013473047996	1.0276679471349301	2.2526819262376436e-5	2	1
296	201.54987432996973	-2.255657698692419	2.4638530264224775e-14	2	1
297	157.84974278134592	0.8548962098068689	0.003493796934711105	2	1
298	309.5319594679825	-0.9749773404685242	5.202125218631047e-4	2	1
299	57.73272621864417	-0.39301575422989754	0.38155457188929254	2	1
300	172.92509934622043	-2.8673785466666346	1.239073940712937e-14	2	1
1	45.71528955565424	2.3494713266782843	8.429366541809942e-6	3	1
2	41.76791777797966	-3.2633823298139912	4.88344689312003e-10	3	1
3	2756.7199439232277	2.857618228903806	4.023809239305012e-40	3	1
4	140.50722578267914	-0.8306993205166232	0.011740307338925655	3	1
5	261.55516256148996	1.8851994503652998	5.286767097731901e-10	3	1
6	1300.6427264933793	2.266958175161632	1.1022210592791788e-26	3	1
7	663.784933310266	0.22211491121531407	0.4277741404115174	3	1
8	1363.0439298017975	2.0196906651712854	5.825617521083016e-15	3	1
9	240.3813343518863	-2.1586145782917514	5.048994136902668e-12	3	1
10	1722.2439614181371	-2.671208332250231	1.4378880880369838e-33	3	1
11	3882.7546344064726	-2.458119136010211	1.5419163662287561e-31	3	1
12	15492.758922031036	1.1328579052012429	7.743843209815102e-7	3	1
13	10.646264407282336	-0.36253261912939905	0.7705273797865407	3	1
14	440.23995358162637	-0.7776697129317665	9.047855581727302e-4	3	1
15	6369.134775608116	-2.643514467865385	3.443672431720703e-25	3	1
16	376.4869319239269	-2.0452519360591763	5.642058736748042e-13	3	1
17	24.07902807053297	-3.442293242777779	2.236984775215407e-6	3	1
18	184.25135409297164	7.4989294476838255	2.720687854041284e-53	3	1
19	51.478544644805474	0.4644670158782219	0.31614516428454464	3	1
20	130.328958445568	1.3904444272029337	1.3667547290935253e-5	3	1
21	2376.470517901887	2.662981890602234	5.3568711556379904e-27	3	1
22	12.105657325946789	1.546598789273779	0.1358413482154758	3	1
23	527.6806767367419	-3.2051535256931545	4.4026865154912625e-26	3	1
24	178.6488640611368	2.7522531638939136	1.0085254807525151e-18	3	1
25	14.468788972277297	-1.6145070424228984	0.04773748655167297	3	1
26	380.46023483222854	2.8919232759291553	5.4917024997258255e-18	3	1
27	1286.8022119369293	-0.6760078003603961	9.894693690372148e-4	3	1
28	2481.5013978167526	-1.8875100181843436	5.6087690604866925e-15	3	1
29	87.05333016100857	4.175517667632081	2.40793575172645e-25	3	1
30	85.13662816474483	-0.17147276540714498	0.6913616067163005	3	1
31	281.4705916089532	2.501231775187886	1.4766953700115245e-21	3	1
32	171.0074783012648	2.4503334293039196	3.4097087329771787e-9	3	1
33	268.7719017010174	2.811682189433265	4.573663240852384e-25	3	1
34	5.994112846605055	2.2969839197288646	0.09597689395196278	3	1
35	4.513411661652517	-0.6846998114199184	0.6207104062646386	3	1
36	17573.970942184864	0.7257248428630593	2.208263648696347e-4	3	1
37	12.153401796853757	2.1872585294797537	0.011811370969355932	3	1
38	170.6349879182296	-2.370345616685695	4.4266275902366244e-14	3	1
39	77.83885443325408	2.5969872684399826	4.418424664385324e-11	3	1
40	39.1766964414512	-0.8787628504531307	0.086540025246975	3	1
41	4.702691260907804	-2.6732203131178043	0.05755578749472147	3	1
42	125.46845691414286	-0.9998105083017428	0.008862547082107021	3	1
43	92.53352573739299	0.4224950460609211	0.25557013799784756	3	1
44	231.2260007970692	-2.799130062369554	1.2331441898701049e-21	3	1
45	3771.4322333503696	0.4969470911988073	0.005765318078602822	3	1
46	1005.6582997327683	-4.001265068104012	3.9292838968176395e-79	3	1
47	2226.040885828548	-0.4714864849391602	0.02595229776669768	3	1
48	94.7502970981855	5.395456917591505	6.647304370761841e-23	3	1
49	413.793054288649	1.8594721813752575	7.362180267926053e-12	3	1
50	47737.99790365802	-1.108474658008839	5.781432551696727e-8	3	1
51	1432.9896459838671	-3.9127390856744735	8.079390045927772e-71	3	1
52	0.4707232491354918	4.213342049346038	0.1946977914896033	3	1
53	496.2187453352981	3.353348547009831	1.6222246665343862e-36	3	1
54	1548.2066258072516	1.0992276900765523	2.900667595007165e-5	3	1
55	132.46088647102314	3.7044511332451893	6.211295512799927e-20	3	1
56	127.83754341353706	-1.099798364363151	0.0014539954664101943	3	1
57	1507.4931932400434	-0.021762796263228534	0.9213069193104004	3	1
58	71.8091431035651	0.5144090876763628	0.2015439680690432	3	1
59	494.5543142603601	-1.5744056023383768	2.3122174324708426e-10	3	1
60	8.480823930609343	3.2520729376000115	0.0035759941639391508	3	1
61	1952.0828631867867	0.2931882225247437	0.1263586703139606	3	1
62	433.213962369951	4.3376155649308785	1.5597170786559333e-36	3	1
63	422.9475224416324	2.102521055899018	1.763851415193953e-14	3	1
64	71.89480116995672	0.5289509775092058	0.2741743500593605	3	1
65	1706.3629394729885	1.885645485866394	2.9462664186595046e-17	3	1
66	65.84467760251141	-2.07241910546797	2.6450186942438565e-6	3	1
67	31.299038493343637	0.31360050146802143	0.5766167073252897	3	1
68	50.92589562605358	1.864974888977644	6.291517500619018e-5	3	1
69	139.22358205511296	3.828748383451856	4.425806397973898e-29	3	1
70	37.70489329470162	1.4524461828678306	0.014224607059307403	3	1
71	75.76720737676811	-1.5105941575119333	3.99123267454574e-4	3	1
72	1544.2228338956904	1.8564439282421796	8.350335984266185e-17	3	1
73	230.31959165880508	-0.5006136755924635	0.17263985697180284	3	1
74	610.0633713427975	1.2397903228694898	1.063935243639793e-6	3	1
75	75.81197449456998	2.6769589216684904	6.820325930042764e-4	3	1
76	2976.9728913100776	2.1908973241878686	5.015409484369945e-30	3	1
77	652.9794153857772	-2.868281666337112	3.748186105282199e-39	3	1
78	27.803175891305298	-0.06536144669773619	0.9315914680932609	3	1
79	16.8601959932615	-5.616882122847174	2.7015305542056817e-11	3	1
80	115.69372756955487	1.8020931002275362	4.868560075306426e-7	3	1
81	445.30406924782415	2.8494619248606443	9.116535323238486e-25	3	1
82	18.564906302386817	-3.2664196628600757	1.2786835040903872e-5	3	1
83	51.61851729845538	-0.3225681672130376	0.47637217342317933	3	1
84	7668.4694937968125	-0.34897257205466425	0.04528257455112063	3	1
85	226.95672384086086	1.8433327327007123	5.174960319150699e-9	3	1
86	1636.9341049388436	-0.628303754228483	0.012059871130854369	3	1
87	22.85682949991474	-1.3620967071283647	0.06875993001760274	3	1
88	2217.2613364188437	-2.971316389601452	5.628705093116052e-31	3	1
89	160.1392260397401	0.5149819380380506	0.09945154430465032	3	1
90	15694.985456835035	-6.312353968484943	1.6599554464000933e-216	3	1
91	75.28307322716432	1.000757613559816	0.014989628916220113	3	1
92	1855.8797891536203	-2.0396818726254424	1.2430629358435107e-22	3	1
93	244.24339301121591	-0.14914270883075936	0.5630579429207838	3	1
94	22815.25507157436	1.442751456165874	1.3786552843197046e-12	3	1
95	3.662365426391597	5.796828743718634	0.0018888617955208921	3	1
96	233.03930943323772	-1.4560948082623963	1.678537017608705e-7	3	1
97	31.48691268768921	-1.8727567184872966	0.001335141427088911	3	1
98	18939.296789768126	-3.6757957009642936	4.559537529724267e-66	3	1
99	2446.116241946957	-3.3278057078062577	8.201172121379693e-54	3	1
100	1733.00688225122	-1.0068996939140076	8.306266559926362e-5	3	1
101	176.35509909460464	-0.9244337374347441	0.002619333422320141	3	1
102	771.6188737245623	-4.129604771476049	6.139350264533727e-66	3	1
103	40.10953980157037	-0.30109086788831113	0.5572533102472728	3	1
104	258.9515290101636	1.9329293985254152	1.0010412712174246e-10	3	1
105	837.7068156337913	-0.9684004668365334	1.1811546010011311e-4	3	1
106	5254.751185388107	2.927572426686261	1.1673951708968642e-34	3	1
107	948.5262921221737	3.086587338606037	7.515817696465656e-18	3	1
108	158.5863250916677	-1.3271072647997184	1.96838987301037e-5	3	1
109	121.38305439360943	-2.392498742326596	8.817720602109883e-11	3	1
110	19.828723321835046	-1.395001853380588	0.06969330767130061	3	1
111	5721.3117597089195	2.0974399797345815	4.485710432623725e-14	3	1
112	645.3261227622479	0.47055879923869703	0.04240656621516577	3	1
