gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
49	310.15591773706876	0.06209106532070581	0.1670897059573755	0.3716031754616003	0.7101883244724936	0.9048167408875654
50	448.4168501936808	-0.1947630976621682	0.12331685682306168	-1.5793712447732875	0.11425092899571344	0.5528270757857102
51	2543.5453189088526	0.19028689497256532	0.1080127950227692	1.7617069804781245	0.07811881784759726	0.41849366704069957
52	1923.8753812278937	-0.3649049482783535	0.11161440332077804	-3.269335654016108	0.0010780033988025122	0.014700046347306985
53	12.687695986087144	0.5798394137425318	0.6163333486702398	0.9407886413960157	0.3468131828656144	0.8128433973412837
54	1.485478399336351	1.502748558690297	1.6935022901265675	0.8873613974138683	0.3748843596515571	0.8153038873424349
55	10772.490890258085	0.05921020522133104	0.09718957792659588	0.6092238127224976	0.5423760984982962	0.8616046622255332
56	14598.138333621404	0.0921794748126382	0.1074505494506024	0.8578781149464045	0.3909597699630085	0.8295159851557167
57	204.51086441308317	-0.004228553015551278	0.19166627959351892	-0.022062060287908167	0.9823984506085938	0.9963884485733044
58	515.1843831054357	-0.06089908211479023	0.1317893384725646	-0.4620941482870253	0.6440138063828038	0.8736177942362583
59	908.7231092893014	-0.08758686613028291	0.1517419618828395	-0.5772092639602817	0.5637980997115133	0.86607529209411
60	178.90978168756703	0.1344050133463014	0.18774658388221582	0.7158852670822567	0.4740621963442171	0.836006539103511
61	147.7683724896357	-0.321829698706295	0.1993697529017144	-1.6142353291923428	0.1064763915719774	0.5236543847802168
62	95.69737735437214	-0.2862761509266926	0.2249837448541907	-1.2724303754132318	0.20322024729653518	0.71724793163483
63	516.0548945443066	-0.05919114809323776	0.1335440170793496	-0.4432332453955416	0.6575970344387612	0.8807103139804836
64	5.531683472762279	-0.9998222405760538	0.8776005429605281	-1.1392680287129482	0.25459137900872775	0.7602167503212032
65	172.63371954305757	-0.12011101421441422	0.19881371451255953	-0.6041384745961603	0.5457515816952129	0.8616046622255332
66	2.4945703671589214	-1.1000866904883646	1.292093930874505	-0.8513983884622169	0.3945480866578895	0.8295159851557167
67	1430.9908351141082	-0.02183343043845019	0.1441644428972454	-0.15144809635210937	0.8796222515720923	0.9920551709459687
68	191.88422136795455	-0.05751185183984558	0.17268251086148395	-0.3330496617922026	0.7390967962471864	0.9124651805520819
69	2205.0027867386916	-0.2510799528202323	0.10540422245447886	-2.3820673116645468	0.017215750293161722	0.16443611076816256
