gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
51	252.51244958945776	1.580200514049896	1.0507687529115972	1.503851831976622	0.1326195218209746	0.4206748272815861
52	5364.763769325514	-1.532957643980548	1.1363061516813089	-1.3490709715091684	0.17731417114609102	0.46703286150086476
53	119.97908445034932	-0.36245364527973845	1.1596028098655327	-0.31256706364980996	0.7546096045274524	0.8828315466178386
54	5746.260845067433	-2.0595666398459933	1.120360071977188	-1.838307782792824	0.0660170649261112	0.28384129640247097
55	1107.1072566877554	0.43974301178706593	0.911000725146772	0.4827032511046779	0.6293064545084257	0.8324906012555408
56	121.82386642420877	-0.02855347586909638	0.9935040375323668	-0.02874017094084145	0.9770718178114889	0.9950230967759288
57	839.0976925803519	-1.5203819874702202	0.9664734621265888	-1.5731233676347758	0.1156902551059241	0.3922830489223863
58	373.4002277745768	-0.2948302751923893	1.3192403380597715	-0.2234848849649345	0.8231581457176029	0.9339678961026648
59	8108.8039383081505	1.385949435400351	0.9425305871069736	1.470455658796621	0.1414383864472228	0.42259331335861683
60	3850.44689251455	-1.8772263620566072	1.0269877583228462	-1.827895558484815	0.06756522777916718	0.28384129640247097
61	718.0071324412232	-2.7586246940415715	1.0557625143253555	-2.6129216150512455	0.008977188889765862	0.11514220532525779
62	9.102183196363558	-1.0151478803106944	1.43753803398314	-0.7061711456064337	0.4800817119821496	0.7572000742228224
63	28.25291237357632	-2.238416071313074	1.1498927988890075	-1.9466302193350247	0.051579082960939056	0.26440426037838666
64	391.11455497422605	-1.1105273165423082	0.9872788736659558	-1.124836503812451	0.26065832269296435	0.5683865393016738
65	69.1937258712229	1.7779000396952207	1.2286904336800817	1.4469877773608015	0.14790034686193176	0.42775100317911635
66	58.309204521022345	-1.048952305356642	1.3543096216466526	-0.7745291686558806	0.43861792587109105	0.7269229670335497
67	215.67571927697725	0.35230588625402526	1.248348749557935	0.2822175184448927	NA	NA
68	671.2096866154171	-0.49900364031463446	1.2354738583152136	-0.40389655916727685	0.6862887866931293	0.8601926949213077
69	180.6451062099499	0.7316867923313269	1.1264096328484703	0.6495743386720102	0.5159672133310478	0.7767021924345581
70	174.42183310935823	0.9343605358757253	1.160981736333097	0.8048020969105479	0.4209338914320464	0.7136522871980098
71	81.30805192196121	-1.2764023652319592	1.072950530357411	-1.1896190263373805	0.23419616425875683	0.5397489723151037
72	7.917608927445506	2.1579594172985193	1.6557276908270142	1.3033299069973558	0.19246215500329944	0.4852678267177208
73	7644.099203117848	-0.18338775497810786	1.2593581029252656	-0.14562002225747436	0.8842213609982307	0.962528787802502
74	92.37149993238218	-1.7524705375209506	1.1496403076960087	-1.5243642083436275	0.12741775579981127	0.4130575600103772
75	744.560552916147	1.257310235311784	1.1333564953042021	1.1093687118935263	0.26727115415020586	0.5683865393016738
76	3081.9778664982464	0.023161230151950377	1.322907431330451	0.017507823755028025	0.9860314913498585	0.9953104938040016
77	1620.622622758483	-1.0998480690540928	1.268292982773608	-0.8671876955818631	0.38583917691428626	0.6888304973727293
78	45.06338107629993	-0.6919817630990054	1.1888003413267856	-0.5820840885078352	0.5605100421986109	0.7996258360157259
79	5324.389016305935	-0.16435032505205235	1.0989219863344926	-0.14955595310295938	0.881114961561309	0.962528787802502
80	101.15714626803683	-2.587029712010609	1.0945239502390538	-2.363611788892859	0.018097765710046648	0.1722206736923794
81	237.20745319760312	-3.551485507859862	1.228334765775139	-2.8913009765857294	0.0038365050552876495	0.06792509012193446
82	2012.969165074987	-1.1967814983160074	1.2948478075587497	-0.9242642195706132	0.35534876696112633	0.667693543016129
83	89.93404355723705	-0.718927396544472	1.2014003914614846	-0.5984078261119161	0.549567845074281	0.7996258360157259
84	1225.852926602926	2.272970094327959	1.0734972049345648	2.1173507335461657	0.034230092123253696	0.22722536524543152
85	85.49399740460795	1.6577602696385016	0.9829260317926006	1.6865564813815943	0.09168866591163251	0.3401836369413715
86	684.0023599508479	-2.389134951003743	1.2926220407866222	-1.8482857909105748	0.06456101017220515	0.28384129640247097
87	1684.492031308102	3.938589289981721	1.044607852915935	3.7703998481224126	1.6298620144148686e-4	0.011944981571948149
88	5.927110204079065	-0.6504941372833094	1.4343481936482434	-0.4535120134454851	0.6501800947139155	0.8453323631263967
89	136.11120471653953	-0.620681796458701	0.9353726606924501	-0.6635663223246385	0.5069679180112865	0.7748991492918628
90	37.28329132324139	0.2760326923953901	1.357817063776275	0.2032915182459892	0.8389071845760366	0.9409795416347179
91	973.1703477604184	0.9752966394002803	0.9503529850232202	1.0262467259746133	0.3047753015888307	0.6116239045490139
92	184.04795510497777	-0.8291239715669496	1.1080406621524457	-0.7482793726687962	0.45429166377327285	0.7404201149895883
93	1958.8113704515163	2.9340997150689416	1.0351430827802741	2.8344871002647194	NA	NA
94	101.14047243820205	0.16873408282149588	1.093861852466222	0.15425538649242393	0.8774083726300497	0.962528787802502
95	21.671811229903113	-2.871815237754878	1.4273806041781898	-2.011947779974436	0.044225441981252604	0.24616047895225507
96	1213.5250524324463	0.45605596795035463	1.2011007402811233	0.3796983489025347	0.7041693459324114	0.8601926949213077
97	48.56555503056959	1.1564216068555457	1.4537094371307069	0.7954970761819226	0.4263244110633211	0.7186611500781699
98	100.45648676416491	-1.2138564954388642	0.8955304307663579	-1.3554609131485305	0.17527075374492657	0.46703286150086476
99	143.4645106389761	-0.7645131554228404	1.4146545373225685	-0.5404239234758956	0.5889047130086733	0.818414913763771
100	378.565107393574	-0.985534372574348	0.9809118119955494	-1.004712513930681	0.31503530065725927	0.6257559067777859
101	2715.6900343314855	0.7455344459952885	1.0437962763821467	0.7142528315768193	0.4750708533968304	0.7572000742228224
102	516.2920007558993	0.674713050862785	1.042901436797798	0.6469576386187309	0.5176593602487316	0.7767021924345581
103	17.94833666792739	-0.0880229633994188	1.4309279293280408	-0.06151460293374391	0.950949384971294	0.9912723270902182
104	33.27427193952642	-1.9153544903083561	1.30618828368421	-1.4663693697404354	0.1425476862774603	0.42259331335861683
105	91.24913434955839	0.06561109925344663	1.1520458782048362	0.056951811116831966	0.9545835819513921	0.9915568897030307
106	1398.2371177635216	-0.11861765988173087	1.2040421396536416	-0.09851620302579508	0.9215224063908547	0.9768504253019035
107	56.73671707719398	-0.18411849833388763	1.3465430785152508	-0.13673420573881948	0.8912408911805664	0.9666031724200995
108	326.9044000367653	-1.2325434519169447	1.0283164804234648	-1.198603227101231	0.23068226278120865	0.5397489723151037
109	1326.528683214308	0.6784866370736786	1.1603878258179627	0.5847067867981209	0.5587448898386999	0.7996258360157259
110	2831.7580799061734	-2.090102586036856	1.2981518859202767	-1.6100601237082168	0.1073847313529089	0.3867643962059543
111	2918.21432766287	1.7337337528193602	1.316588805093506	1.3168376839542002	0.1878930382849817	0.4846954905839802
112	83.56953127442233	0.926401859751712	1.3297659039067524	0.6966653732284854	0.4860122336504401	0.7572000742228224
113	390.9053395630206	-0.8324232727813273	0.9672368298908947	-0.8606199092679562	0.38944741698596946	0.6888304973727293
114	406.8755526482631	0.003898175582439183	0.8539441619590443	0.0045649068827829774	0.996357743926512	0.996357743926512
115	137.60154150093675	-0.5104315107263075	1.2225620779564974	-0.41750968718045767	0.6763056401770373	0.859957602811319
116	7.449600488141494	-1.0005240391288925	1.809052609849707	-0.5530651975964449	0.5802187666678982	0.8153531822389664
117	514.1332649296706	-0.4533217956540516	1.0004875267590978	-0.4531008968422698	0.6504760895921764	0.8453323631263967
118	807.7353488176818	-0.5509156595019851	1.0531516559745617	-0.5231114212056959	0.6008967179971187	0.818414913763771
119	238.12842369712223	0.036324214053482705	1.3267697742798334	0.027377933050366163	0.9781582985254894	0.9950230967759288
120	994.0451847523977	0.331594204023341	1.300590466576494	0.25495666202766093	0.7987565719547144	0.9133069330489951
121	21.756707572686206	-0.30382051546855987	1.0759969514845016	-0.28236187384117883	0.7776660462865306	0.8931934471836167
122	1754.579046508954	-0.2206323364607913	1.1246023726901915	-0.19618697400843177	0.8444638231794482	0.9436243478709744
123	581.46824344157	-0.011594091250802192	1.1472261035930937	-0.010106195469654747	0.9919365599267	0.9953104938040016
124	41.27133922522766	1.7127231853421196	1.3085915596576567	1.308829460729663	0.19059212511098883	0.4846954905839802
125	65.36575746353539	-0.1097920995397989	1.2587002189287826	-0.08722656744529489	0.9304914220672368	0.9768504253019035
126	12.242002721545251	1.3849858227687262	1.4574335774695995	0.9502908703210631	0.34196447655858253	0.6593432717959598
127	22.935296601099925	2.01443476874917	1.1311493026127106	1.7808743408993497	0.0749329812629749	0.3070170760080222
