gene_name	sup_latent	pel_latent	ratio	p.value
100	370.2533032696235	331.0262080183263	1.118501479040371	0.764125
101	3560.8390170061584	2947.540076040747	1.2080714511570676	0.888125
102	501.36095155812916	444.082993379759	1.1289803010523953	0.784375
103	9.050847191361594	7.409898572071994	1.2214535871616863	0.784125
104	20.337807938195255	17.49061306401083	1.1627841667850334	0.77475
105	97.5466545546524	101.81658395099167	0.9580625352899823	0.394
106	800.0806340567607	713.1184975424419	1.1219462639294995	0.769
107	59.93617961618354	54.538033039750985	1.0989794878098742	0.705125
108	256.7989937786598	234.0219239165013	1.0973287864699606	0.717875
109	1344.4969554621275	1283.5509728748466	1.0474823235502495	0.611
110	1500.1265955558674	1414.6587305643097	1.060415889108085	0.64975
111	1507.4614858472885	1527.625082188486	0.9868006904466958	0.470125
112	59.04444817123451	56.44101093909137	1.046126693849489	0.59575
113	258.7863080432139	248.55607406011026	1.0411586561374058	0.6005
114	249.64923046990148	274.5561697223724	0.9092829009173006	0.276375
115	129.2876223945521	107.13127449631966	1.2068149380505464	0.8725
116	7.994230621091119	6.588621053984321	1.2133389605487763	0.766
117	512.9921705321954	503.27089907044456	1.0193161803706636	0.548
118	684.8077004687239	760.2908121890284	0.9007181061376058	0.252625
119	185.88131107474334	173.58958694354635	1.0708091098528532	0.666
120	870.856818861661	835.3652790989217	1.0424862520034621	0.601875
121	23.092878132806355	17.846911012286565	1.2939425829438072	0.89
122	1423.9447726135154	1558.3882478292971	0.913729152280858	0.280875
123	361.8418749928903	374.97036671728233	0.9649879220074729	0.411375
124	31.479581196366816	33.60262367687098	0.9368191454060335	0.36325
125	41.99510101941195	37.46995064476033	1.1207674495638653	0.732625
126	7.286807157339833	5.773266559686726	1.2621636437544357	0.812375
127	23.242194168399976	11.553740103345497	2.0116597708191457	0.9995
128	713.144072780002	783.6262412476979	0.9100563958201893	0.26825
129	4250.807508270695	4065.5828509201906	1.045559188963172	0.600625
130	95.71397773303877	84.43513558472155	1.133579961353886	0.775875
131	400.4621227581208	425.80818931734484	0.940475389635275	0.348875
132	18.83881782953184	15.643097177764485	1.2042895096445376	0.8
133	79.17459754120775	83.94003715770481	0.9432280497142996	0.358625
134	282.9948456751156	222.05750326894633	1.2744214516920178	0.935375
135	535.9704403966164	490.25699749502405	1.0932438356518437	0.721625
136	1045.8465558579778	925.9774008053231	1.129451490876996	0.785125
137	425.7822855705746	409.8684779437733	1.0388266199602312	0.595
138	23.120733996876055	13.3689734950649	1.729432256366652	0.99625
139	397.5946605662873	413.2517714286069	0.9621124168247528	0.400125
140	42.8220197819049	42.422477147139944	1.0094181825681505	0.515625
141	31.662332598326408	27.906524019534476	1.1345853240684105	0.751625
142	4789.620932137263	3886.3983775754796	1.2324060651562068	0.914375
143	46.930823322925036	43.63657758767643	1.0754927612879281	0.6575
144	104.64769496544224	93.77456750400255	1.1159496412604153	0.748375
145	659.3830939201973	556.6095213552578	1.1846421389176056	0.865625
146	8.782243018164099	9.939349486643168	0.8835832797675514	0.309
147	2486.4491773847963	2455.111277236516	1.0127643502104533	0.535
148	190.95937165253298	154.82296133218676	1.23340472246111	0.903
149	780.1495485224259	685.6937361793427	1.1377521878344508	0.79675
150	19.861317973992413	25.74476579751262	0.7714701361125357	0.09475
151	553.7147955933397	152.72485323953282	3.6255709784503534	1
152	66.83123633843358	22.335339630312987	2.9921746185462896	1
153	544.9369806902148	179.02375871500456	3.0439366517699074	1
154	70.7720619420227	16.860377868413167	4.197537118940235	1
155	1349.8062656531865	420.2994898672682	3.2115343896312107	1
156	73.7565831763221	18.79743226943681	3.9237584218481087	1
157	181.72617960279894	62.29594657017451	2.9171429219409943	1
158	17940.047680895033	5491.00286292113	3.267171430930779	1
159	235.4522492698796	79.95366231750575	2.9448588400475013	1
160	1439.5936300319022	443.2155642911656	3.2480665076242152	1
161	754.5763885026922	244.90570663444583	3.081089448148292	1
162	1467.2663660892763	463.2311746665625	3.1674603229055696	1
163	288.0181929401732	95.0387118446152	3.030535529680499	1
164	600.5687235190003	239.54738289618612	2.507097828654934	1
165	50.28663390109017	15.752153697358601	3.1923656197896597	1
166	2202.2177532070473	769.2983597567223	2.862631546365784	1
167	270.93145756836304	81.4318742938961	3.3270934743629166	1
168	710.735963642524	263.4551985464933	2.697748867981046	1
169	2603.7803058185555	920.7606382841693	2.827857966073225	1
170	141.04443637781583	48.83163677339908	2.8883823213284026	1
171	85306.58524139933	25874.804137494502	3.2968978156547197	1
172	65.36826860162081	19.331907666822847	3.3813666880793627	1
173	54.085216951153896	14.487109492729026	3.7333338978558057	1
174	2462.3934400816343	843.0204406091907	2.9209178348062808	1
175	100.65048021529186	34.460536607038534	2.920746167218246	1
176	341.1317307622561	113.16948451466575	3.014343771425843	1
177	533.7445146340854	173.86877551015257	3.069812351688868	1
178	96.31253922385612	27.136715753077002	3.549159747267329	1
179	2.2534127968358373	1.296939210320145	1.7374852875946207	0.853875
180	114.8690307821885	37.75566623636061	3.0424315667766932	1
181	952.80381798389	322.6231437313229	2.9533027512042804	1
182	142.36613161881846	45.37131806916509	3.1378002155853664	1
183	49.408729963458086	16.870356060642095	2.928730714743288	1
184	2707.8031663605884	732.1908149391616	3.6982206155994763	1
185	443.9297164862104	154.94861656731982	2.8650124558765473	1
186	8757.066005564793	2900.7280408024276	3.0189200374476775	1
187	276.7525732491671	80.58867366115796	3.434137338117726	1
188	455.93672086406053	151.80190915803695	3.0034979361781073	1
189	123.72620464104804	28.106449080344056	4.402057488207382	1
190	211.87760677975984	58.16047802305408	3.642982554162884	1
191	134.3301802315322	46.80613072822295	2.869927040359574	1
192	1057.7368060137615	453.743575995656	2.3311334021484593	1
193	26.04330192335361	10.82393913628931	2.4060835519703265	1
194	163.3661901135369	42.846021910653896	3.812867165455914	1
195	1963.7684946748122	644.2636034028837	3.048082313361398	1
196	61.75783711929768	22.267442025838427	2.773458983193304	1
197	451.7477090272398	167.63227759062562	2.694873060965334	1
198	7638.594492338176	2514.3108051073027	3.038047037312153	1
199	92.73878231996548	23.16953377867871	4.002617541027367	1
200	399.98554858592456	114.59581399924983	3.4904027872130037	1
201	124299.47261506728	42960.10786434097	2.893369658371878	1
202	3.983561928518991	0.7378263577991928	5.399050720282291	1
203	634.4267885102995	209.52004832199498	3.028000392283695	1
204	247.0201527920761	75.08989586697894	3.2896590139060793	1
205	70.93517596370373	22.93793238165334	3.0924834367565084	1
206	871.7507750012089	309.23408944139607	2.819064277731958	1
207	174.28482113608158	49.050061531923966	3.553202905212448	1
208	500.73913654208525	140.74179980211113	3.557856566038984	1
209	147.6779761946473	43.786427779139025	3.3726883805078263	1
210	89.24906672240282	32.199142168236506	2.7717839890295077	1
211	898.6079629811297	299.9949065611134	2.995410733075463	1
212	223.6326854731601	64.42311459122678	3.471311297073096	1
213	25509.98792917242	8474.930544849387	3.010052742517877	1
214	4023.8802793415553	1155.890668463372	3.481194536063567	1
215	734.3348826604697	231.72502790857456	3.1689925308810243	1
216	2017.3174170384013	737.6842891575795	2.7346623029509507	1
217	260.91605747044673	79.24988552117887	3.292320938441218	1
218	5.138964543448931	0.2302948188640633	22.314720621145717	1
219	39.56779255411237	14.350372804598162	2.7572658280650395	1
220	120.45673220356676	36.773342835811775	3.2756535825799276	1
221	25338.167464351238	8603.801327007932	2.9449968102834925	1
222	29.67072000315807	6.55052177281234	4.529520095071682	1
223	224.0923527705125	76.16838751266037	2.9420650756623257	1
224	269.8163931247409	102.04499307523217	2.6440924242683823	1
225	1053.9178498762017	335.40469716904033	3.1422274606519256	1
226	335.6130409801434	960.668728049775	0.34935356089029923	0
227	1755.7012002445008	5293.915088414165	0.33164513803534296	0
228	99.38333822639788	283.15766243220844	0.350982337446692	0
229	2.064886506400157	8.025124368907345	0.257302742173116	0
230	452.1721488694061	1325.9982523724912	0.34100508659070594	0
231	46.58190158232334	140.8176798837697	0.33079583203452745	0
232	167.982990543196	436.48153955826666	0.3848570336175046	0
233	666.096675155662	1953.2009570028517	0.3410282350965945	0
234	29.470666547614314	80.36252472268446	0.3667215116661888	0
235	318.9117165702007	1008.9236870539567	0.3160910192339904	0
236	17.020968122291904	26.843911501556647	0.6340718311973603	0.012125
237	16.591488825966962	59.02783261434885	0.2810790789891513	0
238	5.079741156449494	10.134794733827276	0.5012179614743114	0.00725
239	5.051447496153216	18.87207868438089	0.2676677848070837	0
240	2.401355795684193	7.529484419616123	0.3189269891346188	0
241	4641.625558469455	14137.288656954814	0.3283250184034416	0
242	163.6480605491795	397.65542114065374	0.411532326353715	0
243	102.63220899365909	273.5870200514096	0.37513551985899596	0
244	76.71767682017727	201.0200139676426	0.3816419833326955	0
245	607.0888221398495	1825.036558977929	0.33264474574681185	0
246	94.68714565805246	325.0197924091803	0.2913273218107501	0
247	38.47747609163994	97.95508764668209	0.39280732645991606	0
248	50.77895871078533	152.20300071889415	0.3336265281955229	0
249	25.396808135734883	78.35477394525412	0.3241258554772864	0
250	3863.851871511131	10918.43060652947	0.3538834481578753	0
251	131.19402258723895	449.2935055362525	0.29200070993826815	0
252	797.5682465953635	2273.5783123113024	0.3507986693383619	0
253	134.35017017262768	425.4595949512527	0.3157765667219726	0
254	15.961410458857852	53.432312459884855	0.29872206019234393	0
255	28.186287144926553	98.20583904388764	0.2870123346976371	0
256	4.099416804783299	14.614498618904985	0.2805034173037169	0
257	15.326997273115673	41.92334111057886	0.3655957962102426	0
258	142.40042723012957	438.4497432448253	0.32478164128064	0
259	7184.972798143288	18110.453004297888	0.39673070554547607	0
260	96.38236981023148	240.74770143775703	0.40034596066600536	0
261	35.502947384196396	80.27946428863234	0.44224195687892315	0
262	382.5328229878294	1338.7974870444327	0.28572866821876075	0
263	34.140452869078075	102.9982333163492	0.3314663928673315	0
264	23.514678884278105	80.00040003240895	0.2939320162743196	0
265	209.2725282149853	648.4330068083606	0.3227357738080631	0
266	180.66621687067067	562.4157535876873	0.3212324969885515	0
267	1373.080216347754	3446.8237631262855	0.39836101602780055	0
268	1500.5645349490187	4973.625259884659	0.3017043819227783	0
269	23.478172189964084	71.540995541644	0.3281778791615703	0
270	2.677789188112672	8.109359799542219	0.33020969032152647	2.5e-4
271	75.66496536048155	190.22499812418596	0.397765625478333	0
272	1780.0522404319845	5829.977635388355	0.3053274560826697	0
273	228.30956807306086	707.3073896523624	0.32278691190441783	0
274	309.0548811840561	813.0857682339679	0.38010120611916137	0
275	514.4818989393314	1336.6857455153108	0.38489368250200906	0
276	0.40682109875936834	0.6595511890099877	0.6168150486848835	0.24025
277	10.656421911389058	26.51520980072351	0.4018984572054293	0
278	3446.7753390802873	9875.883791126886	0.34900930508893663	0
279	24954.278593400966	71670.88337448999	0.348178750121043	0
280	114.55438167506347	339.47017479064743	0.33745050429160556	0
281	126.54952725521352	482.3515835975875	0.26235951442587213	0
282	84.18516756928545	233.0344202612667	0.3612563649391416	0
283	3055.01672895137	10402.954243897093	0.2936681886055204	0
284	18.091840084413736	42.06102189968975	0.43013315576498595	0
285	6587.863411973131	18706.61451487274	0.35216759327217834	0
286	85.22353366125348	248.3275565049326	0.3431899981650271	0
287	1858.5505524779355	5187.182364481063	0.358296744144616	0
288	1112.4372617409385	3562.192413244111	0.31229005418262484	0
289	197.0654403386896	656.833252148514	0.300023544322832	0
290	1746.9886650479957	5207.401119815175	0.33548186991018686	0
291	133.39318312902412	404.930424143958	0.32942247649339657	0
292	413.06769023587356	1141.9708367335638	0.3617147452008422	0
293	36.186146485250156	97.76143801077599	0.3701474448571578	0
294	0.662130900402448	2.4367388758964603	0.27172829512101676	0.00675
295	17.28019933441043	44.84478031924162	0.3853335708502955	0
296	134.02585334712126	419.887298030251	0.3191948267448312	0
297	7.58962693254095	17.938392110129193	0.4230940480030732	0
298	27350.644493430387	85045.4424203859	0.3216003552340187	0
299	2.721922220372616	6.703986400100419	0.40601547466323085	0.002625
300	5921.892949235003	20753.326073042947	0.2853466923033175	0
