gene_name	baseMean	log2FoldChange	padj	condition
YBL026W	218.14967428661177	2.151143752915405	5.5198456544781334e-11	WT_42C
YBL027W	10053.282692787921	3.4844706038346502	7.35078767296192e-24	WT_42C
YBL028C	297.1869743461893	2.1707694218976696	1.1372829575766402e-9	WT_42C
YBL029C-A	270.0183332095685	1.0966119819911164	6.156032736751415e-4	WT_42C
YBL029W	68.91991431938081	-0.28078307898251664	0.6150499654531705	WT_42C
YBL030C	718.5006491626601	0.025133050845176055	0.9485866835775542	WT_42C
YBL031W	79.66057290319227	-0.2804853529398421	0.5818818538802417	WT_42C
YBL032W	644.3877653992902	-0.6288816074350073	0.04833316754268611	WT_42C
YBL033C	712.0157936473572	2.25083079164771	7.778761904624134e-15	WT_42C
YBL034C	226.68176506482374	-0.8749711698951911	0.022565408056433988	WT_42C
YBL035C	256.21493986938253	-0.2568163653481945	0.4845017237676449	WT_42C
YBL036C	1033.735594604012	1.717627592470528	2.5051634041428998e-8	WT_42C
YBL037W	335.41328896589357	-0.7909279694233607	0.013677628055633773	WT_42C
YBL038W	344.3026609079309	2.3659478127566786	1.904257911336316e-12	WT_42C
YBL039C	4802.425753136049	2.0854305387116363	1.746671282910179e-13	WT_42C
YBL039C-A	0	NA	NA	WT_42C
YBL039W-B	57.7832618609457	0.9853303394138203	0.05291749880073204	WT_42C
YBL040C	1260.7635171509944	1.2484444381760833	1.2278734599732652e-5	WT_42C
YBL041W	1560.946100217454	1.5927158357161089	2.6903131813188403e-9	WT_42C
YBL042C	1407.2858208335315	-0.7483392901160622	0.022602831750154293	WT_42C
YBL043W	18.138633525653542	0.211981697821721	0.8247472298929419	WT_42C
YBL044W	7.566496280854313	1.6779987590622776	0.15760422464489676	WT_42C
YBL045C	1274.072434579511	1.7870501570584854	3.600340306008494e-11	WT_42C
YBL046W	413.01425449010634	0.22413584496902164	0.5719204406056584	WT_42C
YBL047C	2312.10539239749	-0.7325277880057633	0.008415137071481223	WT_42C
YBL048W	127.0132552150036	0.6816834782692707	0.11684340551237324	WT_42C
YBL049W	102.27849994800889	-0.19403782336684564	0.6902128163419314	WT_42C
YBL050W	1177.7146819716336	1.5421760754354237	1.4598879518590598e-8	WT_42C
YBL051C	408.3589130799347	0.7135915266762088	0.02148940725810841	WT_42C
YBL052C	979.7172966719488	-1.869791293227192	1.3317325025460246e-7	WT_42C
YBL053W	4.701028383002303	-1.6222212360839978	0.3498471706480282	WT_42C
YBL054W	123.5302079667361	-0.3897047996016114	0.3597081940632518	WT_42C
YBL055C	1010.9501197156867	0.3152467780531621	0.33163582914792455	WT_42C
YBL056W	2416.065758035119	-0.23591272026685434	0.43164226351353613	WT_42C
YBL057C	746.5708128751764	2.0068874512462442	8.04588452288225e-12	WT_42C
YBL058W	2285.6132109170094	1.4325874609835532	2.852353587455822e-7	WT_42C
YBL059C-A	136.60397158900537	1.8966199808325845	2.424195368779354e-7	WT_42C
YBL059W	74.39153206338825	1.0915499092247878	0.01372322117531839	WT_42C
YBL060W	321.30229518920385	-0.931683176930036	0.0054764487979941075	WT_42C
YBL061C	638.2034966370949	-0.058527594572035116	0.8735308579247827	WT_42C
YBL062W	3.0104082573826205	0.24253162427161531	0.9113884132823376	WT_42C
YBL063W	326.4511609662921	-1.9143026854856924	8.336686031122455e-9	WT_42C
YBL064C	320.84840438897544	2.4385682177958254	1.4702030274228214e-13	WT_42C
YBL065W	18.42416664457968	-0.9772409438664748	0.24850485814722784	WT_42C
YBL066C	333.1093376065244	-1.814210610170396	2.6366444669577942e-8	WT_42C
YBL067C	706.2865622979194	-2.39581970993218	1.6015206955248692e-16	WT_42C
YBL068W	865.7335689293715	2.421962952318488	8.065285955987936e-13	WT_42C
YBL068W-A	0	NA	NA	WT_42C
YBL069W	469.1229998451263	0.8963361745581037	0.004876766465474064	WT_42C
YBL070C	4.768388030153302	-0.06342193740111973	0.9760615308234967	WT_42C
YBL071C	85.35745720393847	0.9926865579036038	0.020577358109727707	WT_42C
YBL071C-B	8.943282557756552	-0.7844944503909792	0.5304117045097121	WT_42C
YBL071W-A	37.17500448442662	1.066953671643156	0.06870168083384795	WT_42C
YBL072C	4812.359019938085	2.9483134155278403	2.9091055836649315e-20	WT_42C
YBL073W	3.849020773682739	-1.7381701698147605	0.3594681046620926	WT_42C
YBL074C	245.4572461610206	-1.9424159302943678	1.4767124645174086e-8	WT_42C
YBL075C	5242.417773954969	0.49039404073737786	0.09457858447326052	WT_42C
YBL076C	14033.408503124714	-2.495006382326492	2.789783229459231e-17	WT_42C
YBL077W	284.8430475514641	-2.5606532674590627	2.54409217590653e-13	WT_42C
YBL078C	110.76032740117691	0.8364603201164909	0.14580654139686913	WT_42C
YBL079W	1560.7744084967962	-2.2015946592949924	1.8779482461966263e-15	WT_42C
YBL080C	579.2313522786735	-0.17493240232613158	0.6041171877885161	WT_42C
YBL081W	40.81705270698512	0.4173214820602151	0.5231350912485755	WT_42C
YBL082C	312.79239691371725	0.11086510509587977	0.8067855938793455	WT_42C
YBL083C	9.655413327789368	-0.9507287278857075	0.4176824084460179	WT_42C
YBL084C	183.33876828547304	-1.1283125634458864	0.0019729060217599935	WT_42C
YBL085W	797.2418649071029	-0.9925421161629416	8.844441240231329e-4	WT_42C
YBL086C	417.84801858064606	0.5306848782452787	0.11066065487010394	WT_42C
YBL087C	7171.920339878954	3.9375974532194205	3.126094086003192e-33	WT_42C
YBL088C	1239.754193115677	-2.1488078902060113	1.1736382326124336e-14	WT_42C
YBL089W	293.56446239353363	-1.0103602820813455	0.001834164961006612	WT_42C
YBL090W	406.64141388078656	2.29500394738835	1.0725993835405383e-14	WT_42C
YBL091C	2205.9990125606932	2.0777257156289024	7.179063785465736e-12	WT_42C
YBL091C-A	136.79182530254644	1.2962057759089538	8.083766245997397e-4	WT_42C
YBL092W	5253.055412747029	3.3096290736780385	5.256444570296063e-23	WT_42C
YBL093C	964.609713307271	2.1366668485648135	1.0512078253866846e-12	WT_42C
YBL094C	2.598519708422721	0.31178461540772395	0.9002597396873733	WT_42C
YBL095W	88.01147299889139	0.34355958313886575	0.48024581026376634	WT_42C
YBL096C	23.580472357180586	-2.6960450445174664	0.0020830396069517493	WT_42C
YBL097W	326.2877127637529	-2.3008798916858604	1.153610029540855e-9	WT_42C
YBL098W	879.0760726477092	2.386775401627606	1.5214232722321405e-15	WT_42C
YBL099W	1805.1821872141488	0.2856333050967537	0.34023350697444044	WT_42C
YBL100C	45.59999484786554	-0.2873902039425005	0.6680018312650771	WT_42C
YBL100W-A	0	NA	NA	WT_42C
YBL100W-B	48.66307427438223	-1.217507134208358	0.03285902156448009	WT_42C
YBL100W-C	6.594246835558682	-0.8923673278116647	0.5332962019880088	WT_42C
YBL101C	316.7320954556052	-1.2026338970205437	1.8260603926706568e-4	WT_42C
YBL102W	407.6967119628362	1.848576026025853	6.893896174151755e-10	WT_42C
YBL103C	318.34005304401967	0.5052926775872906	0.1270105427372786	WT_42C
YBL104C	524.6372042934063	-2.1742288213237533	6.186532405901124e-13	WT_42C
YBL105C	1682.2683608800917	-2.416879164203012	4.868295093023157e-19	WT_42C
YBL106C	524.2964049954227	-0.8250467256783384	0.01261149072417393	WT_42C
YBL107C	157.62768822783187	1.270076111506897	7.271821159237873e-4	WT_42C
YBL107W-A	0	NA	NA	WT_42C
YBL108C-A	0.6963828969186361	1.8469404880988123	0.6811313721428708	WT_42C
YBL108W	2.3798155483174526	-1.969086666968437	0.4324558834076341	WT_42C
YBL109W	5.025666831330332	1.7250787722880732	0.3186367448926442	WT_42C
YBL111C	1.1151009600450115	-0.2014611158399323	0.9594992018763845	WT_42C
YBL112C	0	NA	NA	WT_42C
YBL113C	57.04379251172175	-2.7446671185792058	5.979961999865126e-6	WT_42C
YBL113W-A	0	NA	NA	WT_42C
YBR001C	1300.8336079613252	-0.8329127730087595	0.004704390877618043	WT_42C
YBR002C	186.03783501080798	1.2491286876483825	2.462701465677446e-4	WT_42C
YBR003W	429.72946187047114	-0.2965615181807556	0.38079817243717434	WT_42C
YBR004C	311.9673628422569	-1.1164597345345397	6.543106246037234e-4	WT_42C
YBR005W	1685.6296516043021	1.8599641018954218	1.5262995107991022e-10	WT_42C
YBR006W	679.4573859043787	-0.05298850658821969	0.8884738553606373	WT_42C
YBR007C	193.60232238310638	-0.014613628092984601	0.976119502414143	WT_42C
YBR008C	386.9791802930455	-2.4017737722799444	1.901258206986372e-13	WT_42C
YBR009C	1634.7407027116544	2.5010381133415907	1.0824266159705309e-19	WT_42C
YBR010W	3070.3754393033973	3.0789375451089693	3.861343635427617e-24	WT_42C
YBR011C	1904.1553818728312	2.0978308502704888	1.2185609160885048e-9	WT_42C
YBR012C	0	NA	NA	WT_42C
YBR012W-A	0	NA	NA	WT_42C
YBR012W-B	3.014491922204197	-2.6397471549620906	0.24640810657776863	WT_42C
YBR013C	0	NA	NA	WT_42C
YBR014C	390.4930269400189	1.2678218952236369	2.8756330188301065e-5	WT_42C
YBR015C	1478.7999122493381	-1.0957493233535902	2.1139842247430474e-4	WT_42C
YBR016W	52.06539223790923	1.1425635395794407	0.02609668479025504	WT_42C
YBR017C	2562.3385747558045	0.11016220775483598	0.733340006193199	WT_42C
YBR018C	53.245826167659274	-0.17857744690165764	0.7739294728771613	WT_42C
YBR019C	169.8990884185901	-0.6886794519267911	0.06277218007133899	WT_42C
YBR020W	188.8489668416501	-1.9986049533992223	5.196864528425629e-8	WT_42C
YBR021W	273.2557047314629	-0.9068373454717239	0.006808742544137659	WT_42C
YBR022W	340.51118835365423	2.552868457163923	6.030394240097352e-16	WT_42C
YBR023C	2390.9515774543615	-1.792923504999784	2.2200449846457274e-10	WT_42C
YBR024W	322.8353675217186	1.1298021185193523	6.533381381083529e-4	WT_42C
YBR025C	6787.19326284299	2.177968786031383	1.806778530012432e-12	WT_42C
YBR026C	979.1940952043237	1.8397133169506865	5.258302866519284e-10	WT_42C
YBR027C	26.700704850685582	-0.27031543910495903	0.7226546935746393	WT_42C
YBR028C	232.9828602415157	-0.8162955446181441	0.017144576842948504	WT_42C
YBR029C	321.5366640984758	-0.9107212494398512	0.009533205656927566	WT_42C
YBR030W	526.834880342751	-1.1023584683148469	2.548611147217209e-4	WT_42C
YBR031W	1421.1408624408964	0.6982186789201958	0.039111766542443215	WT_42C
YBR032W	21.74624968750697	-1.9961988301929536	0.017352756532475793	WT_42C
YBR033W	214.476659988868	-1.6876298474440445	1.7623904033163906e-6	WT_42C
YBR034C	392.4510843251192	1.0629019042141523	0.003945404217164085	WT_42C
YBR035C	1273.4791895430646	2.5802453168306707	3.661571954494651e-16	WT_42C
YBR036C	1823.9963495338327	0.6031291096333531	0.09902642823530736	WT_42C
YBR037C	281.59961241412987	1.7535456211124751	7.609842841313078e-7	WT_42C
YBR038W	413.58534141065365	-1.2819601564585563	2.579402640305798e-5	WT_42C
YBR039W	1034.348695458637	2.21536201892672	3.100258759695592e-13	WT_42C
YBR040W	9.524489956646102	0.5135385888377465	0.658387904673271	WT_42C
YBR041W	993.8318456519078	-0.9682308726887885	7.106394390925094e-4	WT_42C
YBR042C	677.3206193697724	0.10196898235085433	0.7928314357729782	WT_42C
YBR043C	726.7623372786702	-1.680788691163981	5.0800697260326905e-9	WT_42C
YBR044C	429.1921021051122	-0.7946971314237476	0.010340882684581984	WT_42C
YBR045C	595.9235623442456	-0.8171270149213243	0.016649375193484993	WT_42C
YBR046C	303.52801722226405	0.689857350711261	0.0365932267504142	WT_42C
YBR047W	29.2299403103085	0.9250177723255976	0.15304063113246386	WT_42C
YBR048W	1631.7652477716078	1.2547385207912582	5.301426384586457e-5	WT_42C
YBR049C	1110.7473392612146	0.9142453588029776	0.002841326557547258	WT_42C
YBR050C	131.30183776869737	-0.9470783221291541	0.01487622461761117	WT_42C
YBR051W	14.516414023327684	-3.2874464213658783	0.004805236806885318	WT_42C
YBR052C	1318.796080706671	3.0762518270984387	1.1114111251110302e-29	WT_42C
YBR053C	1251.959960598606	1.0222597509967544	2.253803881989819e-4	WT_42C
YBR054W	1276.1907978288464	-0.08368855482083357	0.8098444558206594	WT_42C
YBR055C	816.2719230112266	-0.41637354136651583	0.18004422903195974	WT_42C
YBR056C-B	0	NA	NA	WT_42C
YBR056W	3183.3668823111293	1.21757652258657	5.4498526587819394e-6	WT_42C
YBR056W-A	26.374109509216094	2.149917353997331	0.002129924613949837	WT_42C
YBR057C	158.7756934020605	0.5806054753272576	0.16498427338852362	WT_42C
YBR058C	1340.0412204768975	0.1254405602416189	0.6986812657064576	WT_42C
YBR058C-A	211.72705350517538	1.3473758175701327	4.8098685136558093e-4	WT_42C
YBR059C	1231.4400677408908	-1.9183268589010727	5.976532648879852e-12	WT_42C
YBR060C	272.166126290801	-0.4261621689688207	0.23207252116010035	WT_42C
YBR061C	147.83113247726757	1.6958500135222383	2.78126201596421e-5	WT_42C
YBR062C	254.5894572977345	1.9864861806010499	4.490427087721844e-10	WT_42C
YBR063C	327.31130397827854	-2.0407535662534997	2.055897494684268e-9	WT_42C
YBR064W	2.875169577596923	-0.6530388459854324	0.7720482893173707	WT_42C
YBR065C	539.3250497537264	-1.451517766472347	1.806823053256663e-5	WT_42C
YBR066C	1068.3688357791445	1.4237918144099888	1.508009071326302e-5	WT_42C
YBR067C	1064.6172825605697	-0.44778549258634714	0.1704649482230036	WT_42C
YBR068C	4879.575472437846	-0.3391199496686195	0.33482540114587267	WT_42C
YBR069C	3011.229836151596	-1.0111671783341494	0.0015787703206217305	WT_42C
YBR070C	494.7386681454353	0.45540866524110296	0.1548087490105889	WT_42C
YBR071W	1077.0893188843422	0.18017433473701183	0.5837294589836906	WT_42C
YBR072C-A	5.757168669360322	-0.8847057573523137	0.5614430491562569	WT_42C
YBR072W	17891.547234623165	2.050928814165167	1.0596112149636652e-9	WT_42C
YBR073W	2342.6365637327344	-0.32945553427959445	0.28823824638002665	WT_42C
YBR074W	1917.9319214094617	-1.6503757454777557	3.9261743577171796e-8	WT_42C
YBR076C-A	233.13948449572405	0.24427330033711578	0.5146750841774386	WT_42C
YBR076W	265.6949910091128	0.0797779010507472	0.8549980137549615	WT_42C
